case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-00549-100,otsu_T1c,prediction_component,1,13510,2307328.0,3.854706751085678e-06,1.680486633136806e-09,4.47213595499958,2,188.2445218326419,0.02375705763685126,0.30268629067847663,1.0377358490566038,12,,42,152,20,126,43,153,-8.774564937629501,2.5649493574615367,0.08779851823927302,False,1,absent,0.5255652568220824
BraTS-GLI-00549-100,gmm_T1c,prediction_component,1,20792,3966464.0,2.632030945436087e-06,7.83491619780845e-10,4.47213595499958,2,195.15634757803807,0.02291565716667907,0.262167656589471,1.027027027027027,27,,42,153,20,133,42,156,-9.10596564438033,3.332204510175204,0.019273656730501285,False,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,1,135,31744.0,2.3869388480514638e-05,6.443694752154566e-08,1.7320508075688772,1,15.684387141358123,0.11043152607484653,0.5442672982574315,2.2,0,,30,35,69,80,87,97,-7.19086504097082,0.0,0.9986229514297841,True,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,2,130,29440.0,2.5735739018181215e-05,7.490756176973512e-08,2.23606797749979,1,14.142135623730951,0.15811388300841897,0.7115412589119685,1.6666666666666667,1,,33,41,71,81,104,110,-7.125474338921289,0.6931471805599453,0.9996675779229759,True,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,3,137,35584.0,2.0409784482870815e-05,4.7111747218186423e-08,2.0,1,17.60681686165901,0.11359236684941296,0.6253925110941592,2.5,1,,34,40,60,75,79,86,-7.326870788923599,0.6931471805599453,0.9979394592256575,True,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,4,779,163584.0,1.1774059399312327e-05,1.5678511121409825e-08,2.23606797749979,1,43.485629810317796,0.05142084838723527,0.3917437286967657,1.736842105263158,3,,34,55,63,82,112,145,-7.804695181604199,1.3862943611198906,0.9127161254181055,True,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,5,47,23808.0,1.2794210363199867e-05,1.85131085562283e-08,1.4142135623730951,1,18.81488772222678,0.07516460280028289,0.6317015099045129,1.625,0,,37,45,46,59,105,116,-7.732520652264498,0.0,0.9857126636831214,True,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,6,55,22016.0,1.683662599413243e-05,3.205992505458763e-08,1.4142135623730951,1,14.696938456699069,0.09622504486493763,0.5994555302303142,2.5,0,,37,41,53,63,119,129,-7.494037497216343,0.0,0.9954673394925456,True,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,7,79882,15826432.0,1.2687451806381227e-06,1.8205440206990224e-10,5.656854249492381,4,249.00401603187046,0.022717923749343664,0.21173283652847485,1.4957264957264957,198,,38,155,19,194,28,161,-9.73979881537572,5.293304824724492,0.0008979372750322767,False,1,absent,0.5255652568220824
BraTS-GLI-00549-100,sustraccion,prediction_component,9,34,14592.0,1.9288865534287406e-05,4.2079032386257095e-08,1.4142135623730951,1,11.357816691600547,0.12451456127293807,0.7036956967830031,2.0,0,,39,43,45,52,74,82,-7.375934255407092,0.0,0.9987329648153388,True,1,absent,0.5255652568220824
