case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-03059-100,otsu_T1c,prediction_component,1,511672,57349632.0,1.1781367375696199e-06,1.5697979979783385e-10,8.94427190999916,4,256.17376914898995,0.034914862437758785,0.1802646816617444,1.2686567164179106,357,,15,152,15,185,23,157,-9.80415622912424,5.8805329864007,0.00045052523786585864,False,0,small,0.5530794707693413
BraTS-GLI-03059-100,gmm_T1c,prediction_component,1,12235,2479616.0,3.133482897385962e-06,1.1104705125353142e-09,3.4641016151377544,2,195.94386951369518,0.017679050759460666,0.2423365020608215,1.25,33,,37,150,17,117,27,152,-8.954492969230074,3.5263605246161616,0.023842897746588418,False,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,1,353,97536.0,1.1588501835939528e-05,1.5188222869286582e-08,1.7320508075688772,1,29.427877939124322,0.05885748238972128,0.39506200361993926,2.5555555555555554,0,,13,22,73,89,118,141,-7.81849303872534,0.0,0.9566118856903942,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,2,32,14080.0,1.915340518361483e-05,4.1490088928537255e-08,1.4142135623730951,1,10.488088481701515,0.13483997249264842,0.7180607827429069,1.4,0,,17,22,78,85,61,67,-7.382055634317047,0.0,0.9991313020234425,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,3,57,19712.0,2.059580730709518e-05,4.797445097856172e-08,1.4142135623730951,1,12.083045973594572,0.11704114719613057,0.5923607155209719,2.25,0,,17,24,87,91,73,82,-7.31898998664659,0.0,0.9986152482789283,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,5,143,42752.0,1.6177126545597512e-05,2.9597507481631215e-08,1.4142135623730951,1,17.832554500127006,0.07930515857181443,0.4359458239395894,1.8571428571428572,0,,18,25,74,84,48,61,-7.5287448609867536,0.0,0.9905825809014044,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,6,1130,289280.0,7.262745572616329e-06,5.965598680763781e-09,2.23606797749979,1,49.28488612140643,0.045370257567229615,0.3460629116349902,1.2307692307692308,5,,18,44,70,97,82,114,-8.224345965957546,1.791759469228055,0.6209828459510152,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,8,18,8192.0,2.4276584742274962e-05,6.665420498660996e-08,1.4142135623730951,1,7.0710678118654755,0.2,0.8698686901515341,1.6666666666666667,0,,21,24,61,65,93,98,-7.176172447227233,0.0,0.9999183648344195,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,9,78,33280.0,1.2847529579692811e-05,1.8667734948728504e-08,1.4142135623730951,1,22.58317958127243,0.06262242910851495,0.5335555806438685,1.7,0,,22,33,35,52,70,80,-7.7289083740136775,0.0,0.9807512419806717,True,0,small,0.5530794707693413
BraTS-GLI-03059-100,sustraccion,prediction_component,10,62,20480.0,2.1154207550809778e-05,5.061111387032665e-08,1.4142135623730951,1,12.36931687685298,0.11433239009500591,0.5759887103099525,1.5,0,,22,28,58,67,81,87,-7.295754104453451,0.0,0.9985994890195607,True,0,small,0.5530794707693413
