case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02901-100,otsu_T1c,prediction_component,1,16726,2753536.0,3.660631007974079e-06,1.5155291069940178e-09,4.47213595499958,2,188.28435941415844,0.023752031071059256,0.28189054121814544,1.198019801980198,12,,49,152,19,120,35,156,-8.819435718230377,2.5649493574615367,0.06885261268460073,False,0,absent,0.5530794707693413
BraTS-GLI-02901-100,gmm_T1c,prediction_component,1,18667,3058432.0,3.4900068869541668e-06,1.3775422931802094e-09,4.47213595499958,2,192.09893284451113,0.023280378962955612,0.2717605159811464,1.1523809523809523,14,,46,152,18,123,35,156,-8.86089505860117,2.70805020110221,0.05441401359276269,False,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,1,152,48384.0,1.4282062646342644e-05,2.306929065780285e-08,1.4142135623730951,1,22.360679774997898,0.06324555320336758,0.42716599371355535,1.6,0,,22,32,71,87,72,84,-7.6369657591043145,0.0,0.9810811033117431,True,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,2,94126,17400576.0,1.2967736170189197e-06,1.9018694650820035e-10,5.656854249492381,4,262.56808640807816,0.021544332850492003,0.20046319959708067,1.3507462686567164,200,,23,158,18,199,23,157,-9.720819294201979,5.303304908059076,0.0006527107890103197,False,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,3,54,15872.0,2.700513033175674e-05,8.247929282757846e-08,1.7320508075688772,1,10.344080432788601,0.16744367165578425,0.7386843712632432,2.3333333333333335,0,,23,30,74,81,102,105,-7.083655071322952,0.0,0.9998472381468053,True,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,4,42,17920.0,1.7508231582046785e-05,3.466865061906722e-08,1.4142135623730951,1,12.328828005937952,0.1147078669352809,0.6558352730581178,2.5,0,,26,30,56,66,65,71,-7.4600630617210975,0.0,0.9980037216794455,True,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,8,54,16640.0,2.5157285410972264e-05,7.157806063181109e-08,1.4142135623730951,1,10.488088481701515,0.13483997249264842,0.6031332635211851,1.4,0,,27,32,70,77,61,67,-7.145220072756757,0.0,0.9994841562986192,True,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,14,21,11520.0,1.6984023266599966e-05,3.262372335347067e-08,1.4142135623730951,1,10.04987562112089,0.1407195089460584,0.8263006657894747,1.75,0,,35,42,41,45,53,59,-7.48646647433232,0.0,0.999176061484534,True,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,17,19,9984.0,1.9045691370546972e-05,4.102474198560274e-08,1.4142135623730951,1,9.38083151964686,0.15075567228888181,0.8543319874271107,1.5,0,,41,47,99,105,95,99,-7.386954141647967,0.0,0.9995621057942375,True,0,absent,0.5530794707693413
BraTS-GLI-02901-100,sustraccion,prediction_component,18,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,43,47,67,71,90,93,-7.153538755513696,0.0,0.9999647617941148,True,0,absent,0.5530794707693413
