case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02248-102,otsu_T1c,prediction_component,1,11100,2008832.0,3.898589887139213e-06,1.7189667542271021e-09,4.47213595499958,2,173.66922582887275,0.02575088323020601,0.32317434306863835,1.5180722891566265,12,,42,125,26,112,21,147,-8.764732522728503,2.5649493574615367,0.0966438319612651,False,0,absent,0.5530794707693413
BraTS-GLI-02248-102,gmm_T1c,prediction_component,1,12388,2277632.0,3.603925982618191e-06,1.4689401425153354e-09,4.47213595499958,2,185.2214890340751,0.024144800791320944,0.31156175059100155,1.4597701149425288,10,,40,127,26,129,21,148,-8.832995900809424,2.3978952727983707,0.07659253088433834,False,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,3,43,17664.0,1.83161786779894e-05,3.7942165711220756e-08,1.4142135623730951,1,12.68857754044952,0.11145564251507058,0.650711350669285,2.25,0,,16,25,68,76,91,95,-7.42087788352672,0.0,0.9981469297058557,True,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,5,76,23552.0,2.1026738000405594e-05,5.000301368135056e-08,1.7320508075688772,1,13.96424004376894,0.12403473458920845,0.6591520893663227,2.2,0,,20,25,67,74,64,75,-7.30100381994921,0.0,0.999069818365917,True,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,6,94,27392.0,2.073443659879992e-05,4.862245148606906e-08,1.4142135623730951,1,12.884098726725126,0.10976425998969035,0.5013818206761619,1.5,0,,20,26,76,85,72,79,-7.313163148330359,0.0,0.9979545835481691,True,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,11,267,92928.0,9.425217389319864e-06,1.0046970455222408e-08,1.7320508075688772,1,31.591137997862628,0.054827110301821455,0.4335971410639514,1.5,0,,23,37,75,96,92,111,-7.997964874853315,0.0,0.9223930165059367,True,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,13,47260,9578496.0,1.5942180940583586e-06,2.8744042174801157e-10,5.656854249492381,4,231.10387274989574,0.024477539827358574,0.2522163790819475,1.2033898305084745,88,,24,142,25,167,21,160,-9.54145215858277,4.48863636973214,0.0021662720792407107,False,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,14,22,8448.0,2.8332951815706027e-05,9.078958261633766e-08,1.4142135623730951,1,7.3484692283495345,0.19245008972987526,0.8135863258112027,2.0,0,,25,31,58,61,89,92,-7.041963980463377,0.0,0.9999327793423523,True,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,15,17,7680.0,2.5258472975227388e-05,7.215502078433436e-08,1.4142135623730951,1,7.0710678118654755,0.2,0.8866010210973454,1.6666666666666667,0,,26,29,57,61,52,57,-7.141733443876567,0.0,0.9999319269700248,True,0,absent,0.5530794707693413
BraTS-GLI-02248-102,sustraccion,prediction_component,16,444,124672.0,1.0086246559305268e-05,1.1505659945066462e-08,1.7320508075688772,1,36.24913792078372,0.04778184825674965,0.3659843435397183,1.4705882352941178,0,,26,46,77,94,71,96,-7.939088465888791,0.0,0.9137882420035226,True,0,absent,0.5530794707693413
