case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02137-100,otsu_T1c,prediction_component,1,13096,2259712.0,3.855307547784513e-06,1.681010517088365e-09,4.898979485566356,2,199.82742554514383,0.024516051649074604,0.3350340406598915,1.4842105263157894,16,,40,145,23,118,18,159,-8.774429569428372,2.833213344056216,0.08633686562501226,False,0,medium,0.5530794707693413
BraTS-GLI-02137-100,gmm_T1c,prediction_component,1,13510,2311168.0,3.845103863832517e-06,1.6721241694153047e-09,4.898979485566356,2,200.3047677914832,0.024457627941568433,0.3315762185043346,1.46875,16,,40,145,22,118,18,159,-8.776731475647239,2.833213344056216,0.08472962820215318,False,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,2,77,29184.0,1.544448745284026e-05,2.6977355430159854e-08,1.4142135623730951,1,17.916472867168917,0.07893370379638584,0.5358554176060653,2.8,0,,23,28,60,74,58,68,-7.569000626138582,0.0,0.9919589011392895,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,3,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,25,29,63,66,103,107,-7.153538755513696,0.0,0.9999647617941148,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,4,23,10496.0,2.1389079908047943e-05,5.174120984025427e-08,1.4142135623730951,1,9.38083151964686,0.15075567228888181,0.8016200827808712,1.5,0,,25,29,67,73,114,120,-7.2861634205981485,0.0,0.999644992705065,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,5,89402,16281856.0,1.3607908183172093e-06,2.0942817781443383e-10,5.656854249492381,4,254.0984061343164,0.022262454674753716,0.2039335976328094,1.4049586776859504,152,,25,146,22,192,18,163,-9.678964885952162,5.030437921392435,0.0008684485747131025,False,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,6,14,7680.0,2.080109539136373e-05,4.8935585030206e-08,1.4142135623730951,1,7.54983443527075,0.1873171623163388,0.9458781407605124,1.25,0,,26,30,59,64,69,73,-7.310375215276639,0.0,0.9998683165549729,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,7,53,21248.0,1.7111921649842304e-05,3.31169200498087e-08,1.4142135623730951,1,13.92838827718412,0.10153461651336192,0.6069029442833568,1.2857142857142858,0,,26,33,58,67,75,83,-7.479950060400771,0.0,0.9968580151356137,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,13,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,34,37,88,92,82,85,-6.979562914580636,0.0,0.9999873098721701,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,14,16,6656.0,2.9464563572443515e-05,9.818664009850627e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9046998952817776,1.3333333333333333,0,,34,37,116,120,124,128,-7.007947601074732,0.0,0.9999727215274006,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,15,67,23040.0,1.9158040656763728e-05,4.1510174074186456e-08,1.4142135623730951,1,14.317821063276353,0.09877295966495897,0.5612886582720128,2.4,0,,35,40,117,129,127,133,-7.381845445390449,0.0,0.9973612917686614,True,0,medium,0.5530794707693413
BraTS-GLI-02137-100,sustraccion,prediction_component,17,184,43520.0,2.0266767857869396e-05,4.6453812150948616e-08,2.0,1,20.149441679609886,0.09925833339709302,0.5668309964696756,2.8333333333333335,1,,36,42,76,85,101,118,-7.332978640589876,0.6931471805599453,0.9971960590994707,True,0,medium,0.5530794707693413
