case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02245-103,otsu_T1c,prediction_component,1,12908,2409216.0,3.4517978081540717e-06,1.3475443601331162e-09,3.4641016151377544,2,206.7583130130443,0.016754352290150508,0.23804944533114528,1.2075471698113207,22,,50,156,28,151,29,157,-8.870456929262616,3.1354942159291497,0.03540825867899789,False,2,small,0.5396369041183476
BraTS-GLI-02245-103,gmm_T1c,prediction_component,1,14309,2641664.0,3.332674642263523e-06,1.256140469139686e-09,4.0,2,209.42779185198893,0.019099661819606834,0.2655949215015415,1.1636363636363636,21,,46,156,27,151,29,157,-8.900961792476892,3.091042453358316,0.03824599988463828,False,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,1,23,11520.0,1.8601549291990436e-05,3.913367268477547e-08,1.4142135623730951,1,9.0,0.15713484026367724,0.8016200827808712,1.75,0,,25,32,80,84,99,103,-7.407449391764973,0.0,0.999811889476584,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,2,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,25,29,83,87,94,97,-7.153538755513696,0.0,0.9999913647643082,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,4,63278,12184576.0,1.4877745056298708e-06,2.5033789625896084e-10,5.656854249492381,4,227.6971673078082,0.024843762073883276,0.22883385533693026,1.112,119,,32,157,23,162,28,158,-9.601473401728697,4.787491742782046,0.0016171990564961816,False,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,5,64,25856.0,1.5393520888149586e-05,2.6799599516977602e-08,1.4142135623730951,1,15.684387141358123,0.09016696346674323,0.5699252209515996,2.2,0,,32,37,66,77,69,79,-7.571871695854281,0.0,0.9962358941883662,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,7,17,8448.0,2.1893644584863748e-05,5.421113507463137e-08,1.4142135623730951,1,7.681145747868608,0.1841149235796647,0.8866010210973454,1.6666666666666667,0,,34,39,63,66,57,62,-7.265911499351242,0.0,0.9999550508595741,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,8,16,6656.0,2.9464563572443515e-05,9.818664009850627e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9046998952817776,1.3333333333333333,0,,35,39,74,77,86,90,-7.007947601074732,0.0,0.9999924347460525,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,9,19,8192.0,2.5625283894623568e-05,7.42659506177969e-08,1.4142135623730951,1,7.54983443527075,0.1873171623163388,0.8543319874271107,1.25,0,,36,40,75,79,128,133,-7.1292102555281875,0.0,0.9999701446690323,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,10,124,37120.0,1.733842857937728e-05,3.399944604745713e-08,1.7320508075688772,1,21.118712081942874,0.08201498277207123,0.5599074791157995,2.8333333333333335,0,,36,42,125,142,116,127,-7.468528158854582,0.0,0.9966855185729168,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,14,77,30464.0,1.4481392847125352e-05,2.3717725789329522e-08,1.4142135623730951,1,17.05872210923198,0.08290266722896784,0.5358554176060653,1.5714285714285714,0,,38,49,131,142,135,142,-7.624926956306756,0.0,0.9939245798497083,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,16,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,41,45,136,140,132,135,-7.153538755513696,0.0,0.9999913647643082,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,18,14,6912.0,2.4362533060422576e-05,6.712700278491907e-08,1.4142135623730951,1,7.0710678118654755,0.2,0.9458781407605124,1.6666666666666667,0,,43,46,65,70,48,52,-7.1731027435946135,0.0,0.9999819443175567,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,22,64,23296.0,1.7999396234923048e-05,3.664107852072537e-08,1.4142135623730951,1,13.74772708486752,0.10286889997472795,0.5699252209515996,2.0,0,,45,55,57,62,47,55,-7.436031751469634,0.0,0.9982183368536349,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,24,53,24576.0,1.3756535463069114e-05,2.140279627427839e-08,1.4142135623730951,1,15.652475842498529,0.09035079029052513,0.6069029442833568,1.25,0,,45,55,105,114,91,99,-7.669529482391255,0.0,0.9954932475467451,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,25,32,11776.0,2.5041093096959432e-05,7.091840167548888e-08,1.4142135623730951,1,8.660254037844387,0.1632993161855452,0.7180607827429069,1.0,0,,45,50,106,111,84,89,-7.149241060879038,0.0,0.999905187034631,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,29,33,12544.0,2.3488748177842566e-05,6.239820796256224e-08,1.4142135623730951,1,9.273618495495704,0.15249857033260467,0.7107331206052484,1.2,0,,46,52,102,107,126,131,-7.204827882803894,0.0,0.9998493878681567,True,2,small,0.5396369041183476
BraTS-GLI-02245-103,sustraccion,prediction_component,33,85,27648.0,1.8489422411927846e-05,3.866331274880742e-08,1.4142135623730951,1,15.033296378372908,0.09407208683835974,0.5184874224812556,1.125,0,,47,55,106,115,97,106,-7.412700937506391,0.0,0.9975360774521689,True,2,small,0.5396369041183476
