case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02947-100,otsu_T1c,prediction_component,1,768624,51106560.0,2.1037734352097567e-06,5.005532750214247e-10,12.0,4,258.3756954514104,0.046443996905493355,0.2111735247042615,1.1942446043165467,85,,16,155,20,186,19,160,-9.30054969277703,4.454347296253507,0.0068773494282758,False,0,small,0.5530794707693413
BraTS-GLI-02947-100,gmm_T1c,prediction_component,1,1236057,40923648.0,4.721467316630588e-06,2.521194487591311e-09,18.33030277982336,4,263.0095055316442,0.06969444979857556,0.2753296666696378,1.1901408450704225,7,,14,156,19,188,17,160,-8.598393651098736,2.0794415416798357,0.30496287392904226,False,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,1,93,32000.0,1.624643139902191e-05,2.9851649627451546e-08,1.4142135623730951,1,16.73320053068151,0.08451542547285167,0.5031724852354296,2.0,0,,15,21,50,62,113,123,-7.5250316643904265,0.0,0.9931155423495485,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,2,72477,12689920.0,1.6032892557488968e-06,2.907208219733485e-10,5.656854249492381,4,261.1876719908503,0.02165819774866919,0.21871125001812555,1.1843971631205674,140,,16,157,19,186,18,161,-9.536523862126076,4.948759890378168,0.001582271827516915,False,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,3,32,13056.0,2.14503689342526e-05,5.2038156858865636e-08,1.4142135623730951,1,9.899494936611665,0.14285714285714288,0.7180607827429069,2.6666666666666665,0,,17,20,66,71,64,72,-7.283678094128125,0.0,0.9994755448049202,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,4,27,10240.0,2.6056364997725294e-05,7.678564414457468e-08,1.4142135623730951,1,8.366600265340756,0.16903085094570333,0.7599002946021327,2.0,0,,17,20,71,77,70,75,-7.11471996814004,0.0,0.9998438716672037,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,5,1051,211200.0,1.0828339039384377e-05,1.3260993553400224e-08,2.23606797749979,1,43.70354676682432,0.05116445100966509,0.3545250823655694,1.7222222222222223,4,,17,42,76,94,38,69,-7.8774239360674185,1.6094379124341003,0.8794638186517845,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,6,20,8192.0,2.6973983046972178e-05,8.228914195877773e-08,1.4142135623730951,1,6.928203230275509,0.20412414523193154,0.8398489863421099,1.0,0,,18,22,52,56,98,102,-7.084657466105883,0.0,0.9999405811325679,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,9,51,18176.0,2.0812425921505875e-05,4.898891079232896e-08,1.4142135623730951,1,11.661903789690601,0.12126781251816648,0.6147348138286294,1.3333333333333333,0,,19,27,84,90,95,101,-7.30990221643548,0.0,0.9988397846201641,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,10,47,19200.0,1.766631683067214e-05,3.5297537087910225e-08,1.4142135623730951,1,12.36931687685298,0.11433239009500591,0.6317015099045129,1.6,0,,20,25,49,57,52,60,-7.452255596777793,0.0,0.9978939745459754,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,11,232,73216.0,1.1710595691982215e-05,1.5509948219918064e-08,1.7320508075688772,1,26.758176320519304,0.06472977780031546,0.45438867866849575,3.6666666666666665,0,,22,44,77,83,86,100,-7.8093896520794575,0.0,0.9681866364903643,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,14,62,20480.0,2.1154207550809778e-05,5.061111387032665e-08,1.7320508075688772,1,12.449899597988733,0.13912166872805048,0.7054392189315698,1.8,0,,26,35,64,69,95,102,-7.295754104453451,0.0,0.9993913094320149,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,17,19,8448.0,2.446936747720066e-05,6.771702339772293e-08,1.4142135623730951,1,7.54983443527075,0.1873171623163388,0.8543319874271107,1.25,0,,30,34,41,45,116,121,-7.169302140202132,0.0,0.9998961608534125,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,19,137,36096.0,1.997707730533042e-05,4.513529381106898e-08,2.23606797749979,1,17.378147196982766,0.1286712531637447,0.6992100837129156,1.2222222222222223,1,,31,40,87,97,67,78,-7.345483726127454,0.6931471805599453,0.9988301058437068,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,21,16,6656.0,2.9464563572443515e-05,9.818664009850627e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9046998952817776,1.3333333333333333,0,,36,40,75,79,86,89,-7.007947601074732,0.0,0.9999727215274006,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,22,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,36,39,80,83,85,89,-6.979562914580636,0.0,0.9999873098721701,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,23,30,11264.0,2.509471640107008e-05,7.122245795380311e-08,1.4142135623730951,1,8.12403840463596,0.17407765595569785,0.73367566779705,1.25,0,,40,45,77,82,83,87,-7.147383042493365,0.0,0.9998241972958457,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,24,14,6144.0,2.9070414563466808e-05,9.557731451212109e-08,1.4142135623730951,1,6.928203230275509,0.20412414523193154,0.9458781407605124,1.0,0,,41,45,94,98,60,64,-7.019645176252469,0.0,0.999966684186979,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,25,17,8448.0,2.1893644584863748e-05,5.421113507463137e-08,1.4142135623730951,1,7.54983443527075,0.1873171623163388,0.8866010210973454,1.25,0,,42,46,57,61,58,63,-7.265911499351242,0.0,0.9998654673288377,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,26,38,13056.0,2.5472313109424963e-05,7.338193213300975e-08,1.4142135623730951,1,9.273618495495704,0.15249857033260467,0.6780837477859392,1.2,0,,42,47,120,125,45,51,-7.134410857534316,0.0,0.9997110905262022,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,27,75,26624.0,1.7264392718228623e-05,3.3709707675421006e-08,1.4142135623730951,1,15.427248620541512,0.09166984970282113,0.5405768539900705,1.8333333333333333,0,,42,48,125,134,121,132,-7.472245013587068,0.0,0.9955471972731935,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,28,266,86528.0,1.0450730254703104e-05,1.2352237971541288e-08,1.4142135623730951,1,35.0,0.040406101782088436,0.3544736757352662,1.7333333333333334,0,,44,59,99,125,26,44,-7.908254350044958,0.0,0.9099772228311713,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,29,42,15872.0,2.100399025803302e-05,4.989488084631289e-08,1.4142135623730951,1,11.180339887498949,0.12649110640673517,0.6558352730581178,1.6,0,,47,53,103,108,124,132,-7.301944010173088,0.0,0.999095512575086,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,30,45,18688.0,1.761441708524814e-05,3.509044895533542e-08,1.4142135623730951,1,12.68857754044952,0.11145564251507058,0.6409247308398612,2.25,0,,47,55,135,144,124,128,-7.454811075284808,0.0,0.9978308282301255,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,32,14,6144.0,2.9070414563466808e-05,9.557731451212109e-08,1.4142135623730951,1,6.928203230275509,0.20412414523193154,0.9458781407605124,1.0,0,,48,52,112,116,52,56,-7.019645176252469,0.0,0.999966684186979,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,34,31,12544.0,2.2065187682215743e-05,5.5063983335190367e-08,1.4142135623730951,1,10.488088481701515,0.13483997249264842,0.7257003006213092,1.4,0,,50,57,74,79,146,152,-7.259132374891124,0.0,0.9994642545468404,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,35,14,6144.0,2.9070414563466808e-05,9.557731451212109e-08,1.4142135623730951,1,6.928203230275509,0.20412414523193154,0.9458781407605124,1.0,0,,52,56,29,33,117,121,-7.019645176252469,0.0,0.999966684186979,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,36,14,7680.0,2.080109539136373e-05,4.8935585030206e-08,1.4142135623730951,1,8.12403840463596,0.17407765595569785,0.9458781407605124,1.25,0,,52,56,63,68,113,118,-7.310375215276639,0.0,0.9998348244721845,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,38,52,19712.0,1.87891575433149e-05,3.992702845368756e-08,1.4142135623730951,1,13.114877048604,0.10783277320343843,0.6107686723568493,1.6666666666666667,0,,53,59,74,80,54,64,-7.398733010721975,0.0,0.9979408392693104,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,43,27,9984.0,2.7064929842356223e-05,8.284497758311468e-08,1.4142135623730951,1,7.54983443527075,0.1873171623163388,0.7599002946021327,1.25,0,,56,61,76,80,24,28,-7.08173381523565,0.0,0.99989907323554,True,0,small,0.5530794707693413
BraTS-GLI-02947-100,sustraccion,prediction_component,44,32,11776.0,2.5041093096959432e-05,7.091840167548888e-08,1.4142135623730951,1,9.0,0.15713484026367724,0.7180607827429069,1.75,0,,58,65,25,29,113,117,-7.149241060879038,0.0,0.9997514376925069,True,0,small,0.5530794707693413
