case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-03063-100,otsu_T1c,prediction_component,1,8094,1510912.0,4.358172784632737e-06,2.1481334712641558e-09,2.8284271247461903,2,151.18200951171406,0.018708754658582804,0.22708413648335216,1.6666666666666667,15,,45,125,26,92,36,146,-8.667938737854854,2.772588722239781,0.07856996916145342,False,4,medium,0.5518172876195343
BraTS-GLI-03063-100,gmm_T1c,prediction_component,1,9629,1826304.0,3.901409896023919e-06,1.7214544509879724e-09,3.4641016151377544,2,170.36725037400822,0.02033314271101395,0.2624781142394049,1.4875,14,,45,125,26,118,36,155,-8.764104464069552,2.70805020110221,0.06713784812662858,False,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,1,62886,12617216.0,1.4031647449631035e-06,2.2267409820045602e-10,4.0,4,242.19826588974578,0.01651539487826429,0.1621454889388969,1.2,142,,13,145,20,176,25,155,-9.652330297841754,4.962844630259907,0.0005972956768905038,False,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,2,84,29952.0,1.6204683216382062e-05,2.9698428177943255e-08,1.4142135623730951,1,14.45683229480096,0.0978231976089037,0.5205368011851539,1.125,0,,19,28,66,74,79,87,-7.527266535588849,0.0,0.9962685439871555,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,3,99,32256.0,1.7089109357774533e-05,3.302868106660316e-08,1.4142135623730951,1,15.588457268119896,0.09072184232530289,0.49279482222605836,1.0,0,,19,28,90,99,91,100,-7.481108768631716,0.0,0.9960430583337664,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,4,45,16896.0,2.0489750140824653e-05,4.7481638635868744e-08,1.4142135623730951,1,11.445523142259598,0.1235604126430431,0.6409247308398612,1.8,0,,21,26,75,84,111,116,-7.323474301549046,0.0,0.9992689351687475,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,5,107,43776.0,1.168233522370996e-05,1.543518011630967e-08,1.4142135623730951,1,26.77685567799177,0.05281477330198463,0.48019386632678784,1.8181818181818181,0,,22,33,46,66,65,79,-7.81148829828017,0.0,0.9723440552802499,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,10,29,10752.0,2.6011423159067295e-05,7.652099387606958e-08,1.4142135623730951,1,9.0,0.15713484026367724,0.742013605090188,1.75,0,,23,27,79,83,60,67,-7.116219397869917,0.0,0.9998704112927741,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,11,17,7168.0,2.8012503667152895e-05,8.874752009735003e-08,1.4142135623730951,1,6.928203230275509,0.20412414523193154,0.8866010210973454,1.0,0,,23,27,80,84,71,75,-7.051843773744237,0.0,0.9999740755427181,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,13,49,17408.0,2.1334023198350467e-05,5.147518302443974e-08,1.4142135623730951,1,12.24744871391589,0.11547005383792516,0.6229872725752906,2.0,0,,24,29,58,68,117,122,-7.2884021005358095,0.0,0.9992036543675253,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,14,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,24,27,82,85,122,126,-6.979562914580636,0.0,0.9999933273110511,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,16,19,9216.0,2.147533275462963e-05,5.2159350776834036e-08,1.4142135623730951,1,8.12403840463596,0.17407765595569785,0.8543319874271107,1.25,0,,25,29,60,65,101,106,-7.282667822870332,0.0,0.9998813588969331,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,17,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,25,28,88,92,111,114,-6.979562914580636,0.0,0.9999933273110511,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,18,185,62720.0,1.1777758741728006e-05,1.568836486698764e-08,1.4142135623730951,1,29.899832775452108,0.047298376984040214,0.40008655598827175,1.7692307692307692,0,,26,40,47,60,109,132,-7.804422318761698,0.0,0.9613802670307376,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,21,57,19456.0,2.1003637744497232e-05,4.989320607184839e-08,1.4142135623730951,1,11.916375287812984,0.11867816581938534,0.5923607155209719,1.8,0,,27,32,64,73,99,105,-7.3019585879715185,0.0,0.9991286187902645,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,22,14,6912.0,2.4362533060422576e-05,6.712700278491907e-08,1.4142135623730951,1,7.0710678118654755,0.2,0.9458781407605124,1.6666666666666667,0,,27,31,80,83,49,54,-7.1731027435946135,0.0,0.9999641575636908,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,23,33,14592.0,1.872154595974954e-05,3.964019573411244e-08,1.4142135623730951,1,10.677078252031311,0.13245323570650439,0.7107331206052484,1.6,0,,27,32,86,91,122,130,-7.401864209735827,0.0,0.9993483830500848,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,24,43,15104.0,2.316490322172697e-05,6.068947124889798e-08,1.4142135623730951,1,10.677078252031311,0.13245323570650439,0.650711350669285,1.75,0,,28,32,53,60,50,57,-7.216886646241387,0.0,0.9995948479364956,True,4,medium,0.5518172876195343
BraTS-GLI-03063-100,sustraccion,prediction_component,25,24,9472.0,2.6034468006549403e-05,7.665664164680334e-08,1.4142135623730951,1,7.54983443527075,0.1873171623163388,0.7903281549671363,1.25,0,,28,32,54,58,76,81,-7.1154502112519005,0.0,0.9999380220724996,True,4,medium,0.5518172876195343
