case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02139-103,otsu_T1c,prediction_component,1,9833,1776896.0,4.1513851225092944e-06,1.9491193035577425e-09,3.4641016151377544,2,195.20758181996928,0.017745732941523405,0.2606502503550614,1.0642201834862386,18,,47,156,30,146,39,152,-8.71016157735695,2.9444389791664403,0.06849332315303276,False,4,small,0.5518172876195343
BraTS-GLI-02139-103,gmm_T1c,prediction_component,1,12736,2312704.0,3.6212038471219116e-06,1.483058627384909e-09,3.4641016151377544,2,211.5419580130618,0.016375482422848055,0.23911627835877639,1.2818181818181817,19,,46,156,30,171,39,152,-8.828841680363066,2.995732273553991,0.0404402570309555,False,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,1,28,12544.0,1.992984693877551e-05,4.49221258426527e-08,1.4142135623730951,1,9.486832980505138,0.14907119849998599,0.7507439778384809,1.75,0,,28,33,77,84,87,91,-7.34753969987523,0.0,0.9996588032096562,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,2,530,144384.0,9.660447966993724e-06,1.0554724572041395e-08,1.7320508075688772,1,36.02776706930364,0.0480754414848157,0.3450098867617548,1.8666666666666667,0,,30,58,70,87,91,106,-7.9765530952225765,0.0,0.9182304247785408,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,3,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,33,36,137,141,68,71,-6.979562914580636,0.0,0.9999933273110511,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,5,25,9984.0,2.5060120224403912e-05,7.102621534903521e-08,1.4142135623730951,1,8.12403840463596,0.17407765595569785,0.7796467353853097,1.25,0,,37,42,84,88,118,123,-7.14858132620955,0.0,0.999906772985284,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,6,39796,8122368.0,1.7191565606089108e-06,3.3425909371352047e-10,5.656854249492381,4,243.69037732335678,0.02321328528284975,0.2670902604108171,1.4322033898305084,79,,38,156,29,198,27,157,-9.475916768670677,4.382026634673881,0.002452919794745112,False,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,7,87,28160.0,1.841069896670067e-05,3.8334775769054985e-08,1.4142135623730951,1,13.92838827718412,0.10153461651336192,0.5144834988108414,1.2857142857142858,0,,39,48,82,90,106,113,-7.416407072711566,0.0,0.9976292000356938,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,9,16,6656.0,2.9464563572443515e-05,9.818664009850627e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9046998952817776,1.3333333333333333,0,,39,43,133,137,107,110,-7.007947601074732,0.0,0.9999848741368333,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,10,131,36096.0,1.910216881020646e-05,4.126840945664419e-08,2.23606797749979,1,15.0,0.14907119849998599,0.7097260947541109,2.0,1,,42,47,79,89,73,83,-7.384382269128738,0.6931471805599453,0.9993642857769353,True,4,small,0.5518172876195343
BraTS-GLI-02139-103,sustraccion,prediction_component,13,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,44,47,80,83,68,72,-6.979562914580636,0.0,0.9999933273110511,True,4,small,0.5518172876195343
