case_id,method,source,component_label,volume_vox,surface_area_proxy,compactness_v_over_s15,isoperimetric_quotient,inscribed_radius_vox,inscribed_radius_grid_step,bbox_diag_vox,radius_over_bbox_diag,radius_over_equiv_sphere,elongation_max_over_min,eroded_subcomponents,overlap_gt_vox,z0,z1,y0,y1,x0,x1,log10_isoperimetric,log1p_eroded_subcomponents,shape_score_prob_true_et,accepted_shape,fold,vol_bin,shape_threshold
BraTS-GLI-02101-101,otsu_T1c,prediction_component,1,623713,47401984.0,1.9111290634816033e-06,4.1307832527170264e-10,12.0,4,255.69904184411797,0.046930171945327705,0.22640317716694772,1.297709923664122,118,,19,158,27,197,24,155,-9.383967592391736,4.77912349311153,0.006285672392631191,False,1,medium,0.5255652568220824
BraTS-GLI-02101-101,gmm_T1c,prediction_component,1,917639,47332608.0,2.8179365571271965e-06,8.980795264232572e-10,13.856406460551018,4,255.69904184411797,0.05419029481150074,0.2298561861480672,1.297709923664122,28,,19,158,27,197,24,155,-9.046685204137209,3.367295829986474,0.03752770858233242,False,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,2,50,19200.0,1.879395407518313e-05,3.9947416351188576e-08,1.4142135623730951,1,13.74772708486752,0.10286889997472795,0.6188060239571066,2.0,0,,34,42,69,79,93,98,-7.39851130397719,0.0,0.9973285484252692,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,5,49041,10469376.0,1.44769848915295e-06,2.370328922623597e-10,5.656854249492381,4,230.54283766797008,0.024537106885269774,0.24912544443349952,1.3596491228070176,118,,39,153,30,185,27,154,-9.625191384214123,4.77912349311153,0.0018599734837576843,False,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,7,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,40,43,56,60,75,79,-7.153538755513696,0.0,0.9999618273771178,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,11,38,14592.0,2.1558143832438865e-05,5.256238993577444e-08,1.4142135623730951,1,11.045361017187261,0.12803687993289598,0.6780837477859392,2.25,0,,45,50,89,98,93,97,-7.2793248962579815,0.0,0.9990952182397804,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,12,14,7680.0,2.080109539136373e-05,4.8935585030206e-08,1.4142135623730951,1,7.681145747868608,0.1841149235796647,0.9458781407605124,1.6666666666666667,0,,45,48,125,130,113,118,-7.310375215276639,0.0,0.9998440952983464,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,15,12,6144.0,2.4917498197257264e-05,7.022006780482366e-08,1.4142135623730951,1,6.4031242374328485,0.2208630521496931,0.9957510787676723,1.3333333333333333,0,,47,50,131,135,123,127,-7.153538755513696,0.0,0.9999618273771178,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,17,95,34048.0,1.5121197850239257e-05,2.5859776389684948e-08,1.4142135623730951,1,19.131126469708992,0.07392212709545729,0.49961637711190465,2.0,0,,49,60,76,90,62,69,-7.5873752347976895,0.0,0.9869888958990111,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,18,19,8448.0,2.446936747720066e-05,6.771702339772293e-08,1.4142135623730951,1,7.810249675906654,0.1810714920850371,0.8543319874271107,2.0,0,,49,52,122,128,131,135,-7.169302140202132,0.0,0.9998687664821185,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,19,21,8192.0,2.8322682199320788e-05,9.072377900955245e-08,1.4142135623730951,1,7.0710678118654755,0.2,0.8263006657894747,1.6666666666666667,0,,51,54,76,81,125,129,-7.042278867966007,0.0,0.9999365208196295,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,20,14,6144.0,2.9070414563466808e-05,9.557731451212109e-08,1.4142135623730951,1,6.928203230275509,0.20412414523193154,0.9458781407605124,1.0,0,,51,55,129,133,46,50,-7.019645176252469,0.0,0.9999626196017813,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,21,545,84992.0,2.199527664897183e-05,5.471560818904876e-08,3.0,1,20.83266665599966,0.1440046082211958,0.5920412365916307,1.1818181818181819,1,,51,63,131,142,51,64,-7.261888769032952,0.6931471805599453,0.99897337343335,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,23,62,25600.0,1.513671875e-05,2.5912890301607247e-08,1.4142135623730951,1,15.033296378372908,0.09407208683835974,0.5759887103099525,1.125,0,,52,61,94,103,124,132,-7.58648414347762,0.0,0.9929188103138881,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,24,98,38144.0,1.3154874982118086e-05,1.957157712980537e-08,1.4142135623730951,1,16.24807680927192,0.08703882797784893,0.49446532592440784,1.25,0,,53,63,69,77,78,88,-7.70837417632596,0.0,0.9839656660327538,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,26,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,55,58,164,168,88,91,-6.979562914580636,0.0,0.9999864375771123,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,27,50,21504.0,1.585590836559422e-05,2.8433781909954513e-08,1.4142135623730951,1,12.36931687685298,0.11433239009500591,0.6188060239571066,1.6,0,,56,64,169,177,87,92,-7.546165371987735,0.0,0.9963115565127947,True,1,medium,0.5255652568220824
BraTS-GLI-02101-101,sustraccion,prediction_component,28,12,5376.0,3.04433440619409e-05,1.0481829363285631e-07,1.4142135623730951,1,5.830951894845301,0.24253562503633297,0.9957510787676723,1.3333333333333333,0,,57,61,78,81,113,116,-6.979562914580636,0.0,0.9999864375771123,True,1,medium,0.5255652568220824
