case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1
BraTS-GLI-02143-101,2,otsu_T1c,large,0,96040,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02143-101,2,otsu_T1c,large,1,96040,42725,0.5392426044031275,0.3691527463961875,0.44486672219908374,,True,2,1,1,1,1,0,0.5392969846725464,0.2696484923362732,0.2696484923362732,0.5,0.5
BraTS-GLI-02143-101,2,otsu_T1c,large,2,96040,42725,0.5392426044031275,0.3691527463961875,0.44486672219908374,,True,2,1,1,1,1,0,0.5392969846725464,0.2696484923362732,0.2696484923362732,0.5,0.5
BraTS-GLI-02143-101,2,otsu_T1c,large,3,96040,42725,0.5392426044031275,0.3691527463961875,0.44486672219908374,,True,2,1,1,1,1,0,0.5392969846725464,0.2696484923362732,0.2696484923362732,0.5,0.5
BraTS-GLI-02143-101,2,otsu_T1c,large,4,96040,42725,0.5392426044031275,0.3691527463961875,0.44486672219908374,,True,2,1,1,1,1,0,0.5392969846725464,0.2696484923362732,0.2696484923362732,0.5,0.5
BraTS-GLI-02143-101,2,otsu_T1c,large,5,96040,42725,0.5392426044031275,0.3691527463961875,0.44486672219908374,,True,2,1,1,1,1,0,0.5392969846725464,0.2696484923362732,0.2696484923362732,0.5,0.5
BraTS-GLI-02143-101,2,gmm_T1c,large,0,96040,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02143-101,2,gmm_T1c,large,1,96040,59598,0.6171243526645164,0.44626163882022785,0.6205539358600584,,True,2,1,1,1,1,0,0.6171798706054688,0.3085899353027344,0.3085899353027344,0.5,0.5
BraTS-GLI-02143-101,2,gmm_T1c,large,2,96040,59598,0.6171243526645164,0.44626163882022785,0.6205539358600584,,True,2,1,1,1,1,0,0.6171798706054688,0.3085899353027344,0.3085899353027344,0.5,0.5
BraTS-GLI-02143-101,2,gmm_T1c,large,3,96040,59598,0.6171243526645164,0.44626163882022785,0.6205539358600584,,True,2,1,1,1,1,0,0.6171798706054688,0.3085899353027344,0.3085899353027344,0.5,0.5
BraTS-GLI-02143-101,2,gmm_T1c,large,4,96040,59598,0.6171243526645164,0.44626163882022785,0.6205539358600584,,True,2,1,1,1,1,0,0.6171798706054688,0.3085899353027344,0.3085899353027344,0.5,0.5
BraTS-GLI-02143-101,2,gmm_T1c,large,5,96040,59598,0.6171243526645164,0.44626163882022785,0.6205539358600584,,True,2,1,1,1,1,0,0.6171798706054688,0.3085899353027344,0.3085899353027344,0.5,0.5
BraTS-GLI-02143-101,2,sustraccion,large,0,96040,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02143-101,2,sustraccion,large,1,96040,102113,0.8449430490580511,0.7315163536906125,1.0632340691378592,,True,2,1,1,1,1,0,0.8449320793151855,0.4224660396575928,0.4224660396575928,0.5,0.5
BraTS-GLI-02143-101,2,sustraccion,large,2,96040,103671,0.8383514177987191,0.7216910782175401,1.0794564764681382,,True,2,2,1,1,1,1,0.8449320793151855,0.2816440165042877,0.4224660396575928,0.5,0.5
BraTS-GLI-02143-101,2,sustraccion,large,3,96040,104551,0.8346735396902154,0.7162572619078176,1.088619325281133,,True,2,3,1,1,1,2,0.8449320793151855,0.2112330198287964,0.4224660396575928,0.5,0.5
BraTS-GLI-02143-101,2,sustraccion,large,4,96040,105137,0.8322422543332488,0.7126839941087831,1.0947209496043315,,True,2,4,1,1,1,3,0.8449320793151855,0.16898640990257263,0.4224660396575928,0.5,0.5
BraTS-GLI-02143-101,2,sustraccion,large,5,96040,105517,0.8306732090674102,0.7103858523628896,1.0986776343190336,,True,2,5,1,1,1,4,0.8449320793151855,0.14082200825214386,0.4224660396575928,0.5,0.5
BraTS-GLI-02143-101,2,gmm_2d,large,0,96040,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02143-101,2,gmm_2d,large,1,96040,78639,0.680482485015371,0.5157055342484772,0.8188150770512287,,True,2,1,1,1,1,0,0.6803881525993347,0.34019407629966736,0.34019407629966736,0.5,0.5
BraTS-GLI-02143-101,2,gmm_2d,large,2,96040,80472,0.6734159717186367,0.5076315991766244,0.8379008746355685,,True,2,2,1,1,1,1,0.6803881525993347,0.22679604589939117,0.34019407629966736,0.5,0.5
BraTS-GLI-02143-101,2,gmm_2d,large,3,96040,80886,0.671840204379232,0.5058429012792252,0.8422115785089546,,True,2,3,1,1,1,2,0.6803881525993347,0.17009703814983368,0.34019407629966736,0.5,0.5
BraTS-GLI-02143-101,2,gmm_2d,large,4,96040,81103,0.67101720079258,0.5049103729504715,0.8444710537276134,,True,2,4,1,1,1,3,0.6803881525993347,0.1360776275396347,0.34019407629966736,0.5,0.5
BraTS-GLI-02143-101,2,gmm_2d,large,5,96040,81274,0.6703700779408281,0.5041779421620108,0.8462515618492295,,True,2,5,1,1,1,4,0.6803881525993347,0.11339802294969559,0.34019407629966736,0.5,0.5
BraTS-GLI-02143-101,2,variational_spline,large,0,96040,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02143-101,2,variational_spline,large,1,96040,67053,0.7485054539434556,0.5980892655920828,0.6981778425655977,,True,2,1,1,1,1,0,0.7485697269439697,0.37428486347198486,0.37428486347198486,0.5,0.5
BraTS-GLI-02143-101,2,variational_spline,large,2,96040,67053,0.7485054539434556,0.5980892655920828,0.6981778425655977,,True,2,1,1,1,1,0,0.7485697269439697,0.37428486347198486,0.37428486347198486,0.5,0.5
BraTS-GLI-02143-101,2,variational_spline,large,3,96040,67053,0.7485054539434556,0.5980892655920828,0.6981778425655977,,True,2,1,1,1,1,0,0.7485697269439697,0.37428486347198486,0.37428486347198486,0.5,0.5
BraTS-GLI-02143-101,2,variational_spline,large,4,96040,67053,0.7485054539434556,0.5980892655920828,0.6981778425655977,,True,2,1,1,1,1,0,0.7485697269439697,0.37428486347198486,0.37428486347198486,0.5,0.5
BraTS-GLI-02143-101,2,variational_spline,large,5,96040,67053,0.7485054539434556,0.5980892655920828,0.6981778425655977,,True,2,1,1,1,1,0,0.7485697269439697,0.37428486347198486,0.37428486347198486,0.5,0.5
