case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1
BraTS-GLI-03063-100,4,otsu_T1c,medium,0,6973,0,0.0,0.0,0.0,,False,4,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03063-100,4,otsu_T1c,medium,1,6973,8094,0.008097165991902834,0.0040650406504065045,1.1607629427792916,,False,4,1,1,1,3,0,0.014655593782663345,0.0036638984456658363,0.0,0.25,0.0
BraTS-GLI-03063-100,4,otsu_T1c,medium,2,6973,8094,0.008097165991902834,0.0040650406504065045,1.1607629427792916,,False,4,1,1,1,3,0,0.014655593782663345,0.0036638984456658363,0.0,0.25,0.0
BraTS-GLI-03063-100,4,otsu_T1c,medium,3,6973,8094,0.008097165991902834,0.0040650406504065045,1.1607629427792916,,False,4,1,1,1,3,0,0.014655593782663345,0.0036638984456658363,0.0,0.25,0.0
BraTS-GLI-03063-100,4,otsu_T1c,medium,4,6973,8094,0.008097165991902834,0.0040650406504065045,1.1607629427792916,,False,4,1,1,1,3,0,0.014655593782663345,0.0036638984456658363,0.0,0.25,0.0
BraTS-GLI-03063-100,4,otsu_T1c,medium,5,6973,8094,0.008097165991902834,0.0040650406504065045,1.1607629427792916,,False,4,1,1,1,3,0,0.014655593782663345,0.0036638984456658363,0.0,0.25,0.0
BraTS-GLI-03063-100,4,gmm_T1c,medium,0,6973,0,0.0,0.0,0.0,,False,4,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03063-100,4,gmm_T1c,medium,1,6973,9629,0.008312251535959523,0.004173471239339503,1.3808977484583393,,False,4,1,1,1,3,0,0.01398745272308588,0.00349686318077147,0.0,0.25,0.0
BraTS-GLI-03063-100,4,gmm_T1c,medium,2,6973,9629,0.008312251535959523,0.004173471239339503,1.3808977484583393,,False,4,1,1,1,3,0,0.01398745272308588,0.00349686318077147,0.0,0.25,0.0
BraTS-GLI-03063-100,4,gmm_T1c,medium,3,6973,9629,0.008312251535959523,0.004173471239339503,1.3808977484583393,,False,4,1,1,1,3,0,0.01398745272308588,0.00349686318077147,0.0,0.25,0.0
