case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1
BraTS-GLI-03027-100,1,otsu_T1c,small,0,1878,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,otsu_T1c,small,1,1878,17711,0.0,0.0,9.430777422790202,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,otsu_T1c,small,2,1878,17711,0.0,0.0,9.430777422790202,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,otsu_T1c,small,3,1878,17711,0.0,0.0,9.430777422790202,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,otsu_T1c,small,4,1878,17711,0.0,0.0,9.430777422790202,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,otsu_T1c,small,5,1878,17711,0.0,0.0,9.430777422790202,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,gmm_T1c,small,0,1878,0,0.0,0.0,0.0,,False,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,gmm_T1c,small,1,1878,24521,0.0,0.0,13.056975505857295,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,gmm_T1c,small,2,1878,24521,0.0,0.0,13.056975505857295,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-03027-100,1,gmm_T1c,small,3,1878,24521,0.0,0.0,13.056975505857295,,True,2,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0
