case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1
BraTS-GLI-02799-100,0,otsu_T1c,small,0,225,0,0.0,0.0,0.0,,False,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,otsu_T1c,small,1,225,14188,0.0,0.0,63.05777777777778,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,otsu_T1c,small,2,225,14188,0.0,0.0,63.05777777777778,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,otsu_T1c,small,3,225,14188,0.0,0.0,63.05777777777778,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,otsu_T1c,small,4,225,14188,0.0,0.0,63.05777777777778,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,otsu_T1c,small,5,225,14188,0.0,0.0,63.05777777777778,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_T1c,small,0,225,0,0.0,0.0,0.0,,False,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_T1c,small,1,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_T1c,small,2,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_T1c,small,3,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_T1c,small,4,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_T1c,small,5,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,sustraccion,small,0,225,0,0.0,0.0,0.0,,False,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,sustraccion,small,1,225,57906,0.0014794171784417952,0.000740256163062939,257.36,,True,3,1,1,1,2,0,0.0014840635703876615,0.0004946878761984408,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,sustraccion,small,2,225,58761,0.0014579730783575763,0.0007295183482347353,261.16,,True,3,2,1,1,2,1,0.0014840635703876615,0.00037101589259691536,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,sustraccion,small,3,225,59515,0.0014395714763977235,0.0007203042028912675,264.5111111111111,,True,3,3,1,1,2,2,0.0014840635703876615,0.0002968127082567662,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,sustraccion,small,4,225,60135,0.0014247846255798543,0.0007129001773960907,267.26666666666665,,True,3,4,1,1,2,3,0.0014840635703876615,0.0002473439380992204,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,sustraccion,small,5,225,60518,0.0014158009976458193,0.0007084019769357496,268.9688888888889,,True,3,5,1,1,2,4,0.0014840635703876615,0.0002120090794051066,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,gmm_2d,small,0,225,0,0.0,0.0,0.0,,False,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,gmm_2d,small,1,225,60025,0.0014937759336099586,0.0007474462253965618,266.77777777777777,,True,3,1,1,1,2,0,0.001431710785254836,0.0004772369284182787,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,gmm_2d,small,2,225,65422,0.0013709689704023032,0.0006859546965031554,290.76444444444445,,True,3,2,1,1,2,1,0.001431710785254836,0.000357927696313709,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,gmm_2d,small,3,225,66958,0.0013396246074155664,0.0006702612529417022,297.5911111111111,,True,3,3,1,1,2,2,0.001431710785254836,0.0002863421686924994,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,gmm_2d,small,4,225,67298,0.0013328791670986183,0.0006668840214588458,299.1022222222222,,True,3,4,1,1,2,3,0.001431710785254836,0.00023861846420913935,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,gmm_2d,small,5,225,67566,0.0013276098597158916,0.0006642458595341423,300.29333333333335,,True,3,5,1,1,2,4,0.001431710785254836,0.00020453010802157223,0.0,0.3333333333333333,0.0
BraTS-GLI-02799-100,0,variational_spline,small,0,225,0,0.0,0.0,0.0,,False,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,variational_spline,small,1,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,variational_spline,small,2,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,variational_spline,small,3,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,variational_spline,small,4,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02799-100,0,variational_spline,small,5,225,14753,0.0,0.0,65.56888888888889,,True,3,1,0,0,3,1,0.0,0.0,0.0,0.0,0.0
