case_id,fold,method,mode,shape_score_threshold,score_engine,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.0,component_overlap_v1,small,1054,833819,True,,4.844449722440913e-05,1,4,0,True
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.001,component_overlap_v1,small,1054,833819,True,,4.844449722440913e-05,1,4,0,True
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.005,component_overlap_v1,small,1054,833819,True,,4.844449722440913e-05,1,4,0,True
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.01,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.02,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.05,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.1,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.2,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.3,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.4,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.5,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,otsu_T1c,soft_shape_score_threshold,0.55,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.0,component_overlap_v1,small,1054,1038035,True,,0.0,0,5,1,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.001,component_overlap_v1,small,1054,1038035,True,,0.0,0,5,1,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.005,component_overlap_v1,small,1054,1038035,True,,0.0,0,5,1,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.01,component_overlap_v1,small,1054,1038035,True,,0.0,0,5,1,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.02,component_overlap_v1,small,1054,1038035,True,,0.0,0,5,1,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.05,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.1,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.2,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.3,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.4,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.5,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,gmm_T1c,soft_shape_score_threshold,0.55,component_overlap_v1,small,1054,0,False,,0.0,0,5,0,False
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.0,component_overlap_v1,small,1054,84274,True,,0.0006618858315050602,1,4,265,True
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.001,component_overlap_v1,small,1054,84274,True,,0.0006618858315050602,1,4,265,True
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.005,component_overlap_v1,small,1054,24508,True,,0.0006643463857471943,1,4,264,True
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.01,component_overlap_v1,small,1054,24508,True,,0.0006643463857471943,1,4,264,True
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.02,component_overlap_v1,small,1054,24508,True,,0.0006643463857471943,1,4,264,True
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.05,component_overlap_v1,small,1054,24508,True,,0.0006643463857471943,1,4,264,True
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.1,component_overlap_v1,small,1054,17483,True,,0.0,0,5,264,False
BraTS-GLI-02093-106,1,sustraccion,soft_shape_score_threshold,0.2,component_overlap_v1,small,1054,15001,True,,0.0,0,5,263,False
