case_id,fold,method,mode,shape_score_threshold,score_engine,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.0,component_overlap_v1,small,1089,12908,True,,0.0,0,3,1,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.001,component_overlap_v1,small,1089,12908,True,,0.0,0,3,1,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.005,component_overlap_v1,small,1089,12908,True,,0.0,0,3,1,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.01,component_overlap_v1,small,1089,12908,True,,0.0,0,3,1,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.02,component_overlap_v1,small,1089,12908,True,,0.0,0,3,1,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.05,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.1,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.2,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.3,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.4,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.5,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,otsu_T1c,soft_shape_score_threshold,0.55,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.0,component_overlap_v1,small,1089,14309,True,,0.015169608406722546,1,2,0,True
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.001,component_overlap_v1,small,1089,14309,True,,0.015169608406722546,1,2,0,True
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.005,component_overlap_v1,small,1089,14309,True,,0.015169608406722546,1,2,0,True
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.01,component_overlap_v1,small,1089,14309,True,,0.015169608406722546,1,2,0,True
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.02,component_overlap_v1,small,1089,14309,True,,0.015169608406722546,1,2,0,True
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.05,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.1,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.2,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.3,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.4,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.5,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,gmm_T1c,soft_shape_score_threshold,0.55,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.0,component_overlap_v1,small,1089,73049,True,,0.004971534479409456,3,0,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.001,component_overlap_v1,small,1089,73049,True,,0.004971534479409456,3,0,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.005,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.01,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.02,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.05,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.1,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.2,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.3,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.4,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.5,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,sustraccion,soft_shape_score_threshold,0.55,component_overlap_v1,small,1089,9771,False,,0.004869887139648199,2,1,201,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.0,component_overlap_v1,small,1089,114493,True,,0.008399195037782192,3,0,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.001,component_overlap_v1,small,1089,114493,True,,0.008399195037782192,3,0,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.005,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.01,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.02,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.05,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.1,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.2,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.3,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.4,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.5,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,gmm_2d,soft_shape_score_threshold,0.55,component_overlap_v1,small,1089,16126,True,,0.00831106211990118,2,1,168,True
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.0,component_overlap_v1,small,1089,14312,True,,0.015166589058935642,1,2,0,True
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.001,component_overlap_v1,small,1089,14312,True,,0.015166589058935642,1,2,0,True
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.005,component_overlap_v1,small,1089,14312,True,,0.015166589058935642,1,2,0,True
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.01,component_overlap_v1,small,1089,14312,True,,0.015166589058935642,1,2,0,True
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.02,component_overlap_v1,small,1089,14312,True,,0.015166589058935642,1,2,0,True
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.05,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.1,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.2,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.3,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.4,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.5,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
BraTS-GLI-02245-103,2,variational_spline,soft_shape_score_threshold,0.55,component_overlap_v1,small,1089,0,False,,0.0,0,3,0,False
