case_id,fold,method,mode,shape_score_threshold,score_engine,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.0,component_overlap_v1,small,26,10849,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.001,component_overlap_v1,small,26,10849,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.005,component_overlap_v1,small,26,10849,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.01,component_overlap_v1,small,26,10849,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.02,component_overlap_v1,small,26,10849,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.05,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.1,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.2,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.3,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.4,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.5,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,otsu_T1c,soft_shape_score_threshold,0.55,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.0,component_overlap_v1,small,26,10634,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.001,component_overlap_v1,small,26,10634,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.005,component_overlap_v1,small,26,10634,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.01,component_overlap_v1,small,26,10634,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.02,component_overlap_v1,small,26,10634,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.05,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.1,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.2,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.3,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.4,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.5,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,gmm_T1c,soft_shape_score_threshold,0.55,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.0,component_overlap_v1,small,26,80685,True,,0.0,0,1,179,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.001,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.005,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.01,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.02,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.05,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.1,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.2,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.3,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.4,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.5,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,sustraccion,soft_shape_score_threshold,0.55,component_overlap_v1,small,26,11321,True,,0.0,0,1,178,False
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.0,component_overlap_v1,small,26,168267,True,,0.00460122711956501,1,0,162,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.001,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.005,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.01,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.02,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.05,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.1,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.2,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.3,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.4,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.5,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,gmm_2d,soft_shape_score_threshold,0.55,component_overlap_v1,small,26,17553,True,,0.004629629664123058,1,0,161,True
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.0,component_overlap_v1,small,26,10636,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.001,component_overlap_v1,small,26,10636,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.005,component_overlap_v1,small,26,10636,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.01,component_overlap_v1,small,26,10636,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.02,component_overlap_v1,small,26,10636,True,,0.0,0,1,1,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.05,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.1,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.2,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.3,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.4,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.5,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
BraTS-GLI-02238-102,4,variational_spline,soft_shape_score_threshold,0.55,component_overlap_v1,small,26,0,False,,0.0,0,1,0,False
