case_id,method,source,component_label,component_rank_by_volume,volume_vox,enh_max,enh_mean,candidate_policy,n_metric_components_in_mask,ph_error,ph_h0_max_persistence,ph_h0_second_persistence,ph_h0_n_ge_0_10,ph_h1_max_persistence,ph_h2_max_persistence,ph_downsample_step,ph_crop_voxels,ph_runtime_s
BraTS-GLI-03010-100,otsu_T1c,absent_fp_component,1,1,17138,1.0,0.34967684745788574,top5_volume_union_top5_enh,1,,1.0,0.8893840312957764,63,0.5695713758468628,0.04676693677902222,2,166950,0.8712848997674882
BraTS-GLI-03010-100,gmm_T1c,absent_fp_component,1,1,21903,1.0,0.31762322783470154,top5_volume_union_top5_enh,1,,1.0,0.7888414859771729,94,0.5569897294044495,0.02848440408706665,2,188650,0.9828809001483023
BraTS-GLI-03010-100,sustraccion,absent_fp_component,9,1,75076,1.0,0.22151833772659302,top5_volume_union_top5_enh,154,,1.0,1.0,250,0.8916016817092896,0.01879534125328064,3,123281,0.6263120002113283
BraTS-GLI-03010-100,sustraccion,absent_fp_component,11,2,1233,1.0,0.15430620312690735,top5_volume_union_top5_enh,154,,1.0,0.7092161625623703,17,0.17879129946231842,0.0,1,40800,0.18385840021073818
BraTS-GLI-03010-100,sustraccion,absent_fp_component,4,3,569,1.0,0.28966227173805237,top5_volume_union_top5_enh,154,,1.0,0.26996761560440063,4,0.36031532287597656,0.0,1,11040,0.045275299809873104
BraTS-GLI-03010-100,sustraccion,absent_fp_component,3,4,559,0.8399394750595093,0.18948091566562653,top5_volume_union_top5_enh,154,,0.8399394750595093,0.4292003810405731,7,0.1903941035270691,0.0,1,16170,0.07195129990577698
BraTS-GLI-03010-100,sustraccion,absent_fp_component,81,5,472,0.855861485004425,0.14278507232666016,top5_volume_union_top5_enh,154,,0.855861485004425,0.5518099516630173,5,0.0,0.0,1,19596,0.08662099996581674
BraTS-GLI-03010-100,sustraccion,absent_fp_component,12,80,25,1.0,0.4649166762828827,top5_volume_union_top5_enh,154,,1.0,0.0,1,0.0,0.0,1,576,0.003205500077456236
BraTS-GLI-03010-100,sustraccion,absent_fp_component,90,11,182,1.0,0.295574426651001,top5_volume_union_top5_enh,154,,1.0,0.17416039109230042,3,0.0,0.0,1,5082,0.020479199942201376
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,31,1,139313,1.0,0.03444075956940651,top5_volume_union_top5_enh,300,,1.0,1.0,239,0.1529003232717514,0.0,3,117936,0.5951824998483062
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,18,2,7144,1.0,0.029697271063923836,top5_volume_union_top5_enh,300,,1.0,0.8046655058860779,41,0.2149410992860794,0.07721098512411118,1,178710,0.9098089998587966
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,80,3,6338,0.8422479629516602,0.015639640390872955,top5_volume_union_top5_enh,300,,0.8422479629516602,0.8230401873588562,40,0.24752327799797058,0.2872239351272583,1,214968,1.1237995997071266
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,180,4,4100,0.8317160606384277,0.029447268694639206,top5_volume_union_top5_enh,300,,0.8317160606384277,0.6504570841789246,17,0.10645731538534164,0.0,1,126087,0.6360373999923468
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,188,5,1614,0.5797304511070251,0.012881648726761341,top5_volume_union_top5_enh,300,,0.5797304511070251,0.5322045683860779,5,0.0,0.0,1,28210,0.1238990998826921
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,23,72,143,1.0,0.1165657564997673,top5_volume_union_top5_enh,300,,1.0,0.2653195858001709,2,0.058437779545784,0.0,1,2535,0.010607799980789423
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,126,208,25,0.9875379800796509,0.15228992700576782,top5_volume_union_top5_enh,300,,0.9875379800796509,0.20704597234725952,2,0.0,0.0,1,729,0.0028603998944163322
BraTS-GLI-03010-100,gmm_2d,absent_fp_component,113,31,283,0.9317384362220764,0.008224074728786945,top5_volume_union_top5_enh,300,,0.9317384362220764,0.0,1,0.0,0.0,1,4830,0.019102599937468767
BraTS-GLI-03010-100,variational_spline,absent_fp_component,1,1,21903,1.0,0.31762322783470154,top5_volume_union_top5_enh,1,,1.0,0.7888414859771729,94,0.5569897294044495,0.02848440408706665,2,188650,0.9671275001019239
