case_id,method,source,component_label,component_rank_by_volume,volume_vox,enh_max,enh_mean,candidate_policy,n_metric_components_in_mask,ph_error,ph_h0_max_persistence,ph_h0_second_persistence,ph_h0_n_ge_0_10,ph_h1_max_persistence,ph_h2_max_persistence,ph_downsample_step,ph_crop_voxels,ph_runtime_s
BraTS-GLI-02307-101,GT_ET,true_et_cohort,1,1,8167,0.36959418654441833,0.010382134467363358,all_components,7,,0.36959418654441833,0.2436772584915161,8,0.09821289777755737,0.0,1,75900,0.37155740009620786
BraTS-GLI-02307-101,GT_ET,true_et_cohort,2,7,15,0.0,0.0,all_components,7,,0.0,0.0,0,0.0,0.0,1,294,0.0011995001696050167
BraTS-GLI-02307-101,GT_ET,true_et_cohort,3,5,19,0.0,0.0,all_components,7,,0.0,0.0,0,0.0,0.0,1,392,0.001632200088351965
BraTS-GLI-02307-101,GT_ET,true_et_cohort,4,2,1504,0.5152771472930908,0.006410593166947365,all_components,7,,0.5152771472930908,0.3343946933746338,3,0.014410862699151039,0.0,1,15444,0.0667114001698792
BraTS-GLI-02307-101,GT_ET,true_et_cohort,5,3,1195,0.49598366022109985,0.037147678434848785,all_components,7,,0.49598366022109985,0.41897934675216675,6,0.09629641473293304,0.0,1,10626,0.04328589979559183
BraTS-GLI-02307-101,GT_ET,true_et_cohort,6,4,41,0.0878794938325882,0.003719112602993846,all_components,7,,0.0878794938325882,0.0,0,0.0,0.0,1,900,0.0034664003178477287
BraTS-GLI-02307-101,GT_ET,true_et_cohort,7,6,18,0.13912895321846008,0.021739061921834946,all_components,7,,0.13912895321846008,0.06749655678868294,1,0.0,0.0,1,576,0.002198700327426195
BraTS-GLI-02307-101,otsu_T1c,prediction_component,1,1,20090,1.0,0.7251715660095215,top5_volume_union_top5_enh,1,,1.0,1.0,32,0.7547057867050171,0.31392237544059753,2,193546,1.0689528998918831
BraTS-GLI-02307-101,gmm_T1c,prediction_component,1,1,29882,1.0,0.5913726091384888,top5_volume_union_top5_enh,1,,1.0,1.0,53,0.7322252988815308,0.2511630058288574,3,94815,0.4587583001703024
BraTS-GLI-02307-101,sustraccion,prediction_component,1,1,86157,1.0,0.35097596049308777,top5_volume_union_top5_enh,142,,1.0,1.0,305,0.7584595084190369,0.1980542466044426,3,135700,0.7067043003626168
BraTS-GLI-02307-101,sustraccion,prediction_component,25,2,5148,0.36959418654441833,0.016216278076171875,top5_volume_union_top5_enh,142,,0.36959418654441833,0.21495117247104645,7,0.08385682851076126,0.0,1,52416,0.2429639999754727
BraTS-GLI-02307-101,sustraccion,prediction_component,84,3,891,0.49598366022109985,0.054070454090833664,top5_volume_union_top5_enh,142,,0.49598366022109985,0.41897934675216675,6,0.09629641473293304,0.0,1,10488,0.04369969991967082
BraTS-GLI-02307-101,sustraccion,prediction_component,43,4,807,0.5152771472930908,0.011273009702563286,top5_volume_union_top5_enh,142,,0.5152771472930908,0.3343946933746338,2,0.014410862699151039,0.0,1,10560,0.04327440029010177
BraTS-GLI-02307-101,sustraccion,prediction_component,5,5,585,1.0,0.314203143119812,top5_volume_union_top5_enh,142,,1.0,0.587040089070797,10,0.3119198977947235,0.0,1,15840,0.06657960033044219
BraTS-GLI-02307-101,sustraccion,prediction_component,134,11,154,1.0,0.6342628002166748,top5_volume_union_top5_enh,142,,1.0,0.10471183061599731,2,0.0,0.0,1,4224,0.018472000025212765
BraTS-GLI-02307-101,sustraccion,prediction_component,133,82,17,1.0,0.6875081062316895,top5_volume_union_top5_enh,142,,1.0,0.0,1,0.0,0.0,1,512,0.0020710001699626446
BraTS-GLI-02307-101,sustraccion,prediction_component,129,6,369,1.0,0.315826416015625,top5_volume_union_top5_enh,142,,1.0,0.2928701341152191,7,0.1341368705034256,0.0,1,13050,0.05395620036870241
BraTS-GLI-02307-101,sustraccion,prediction_component,121,18,94,1.0,0.482573002576828,top5_volume_union_top5_enh,142,,1.0,0.043445885181427,1,0.0,0.0,1,3456,0.013808799907565117
BraTS-GLI-02307-101,sustraccion,prediction_component,124,13,138,1.0,0.6464703679084778,top5_volume_union_top5_enh,142,,1.0,0.10314667224884033,2,0.25142985582351685,0.0,1,3780,0.014900099951773882
BraTS-GLI-02307-101,gmm_2d,prediction_component,2,1,278720,1.0,0.03711966425180435,top5_volume_union_top5_enh,184,,1.0,1.0,518,0.1473950445652008,0.0,3,146640,0.7830227999947965
BraTS-GLI-02307-101,gmm_2d,prediction_component,114,2,565,0.7157853245735168,0.047691624611616135,top5_volume_union_top5_enh,184,,0.7157853245735168,0.5018752664327621,5,0.03934125229716301,0.0,1,16875,0.07345669995993376
BraTS-GLI-02307-101,gmm_2d,prediction_component,152,3,418,0.8007127642631531,0.058799661695957184,top5_volume_union_top5_enh,184,,0.8007127642631531,0.24361519515514374,4,0.001989029347896576,0.0,1,9500,0.0384814003482461
BraTS-GLI-02307-101,gmm_2d,prediction_component,29,4,328,0.45492079854011536,0.026952402666211128,top5_volume_union_top5_enh,184,,0.45492079854011536,0.34321317076683044,5,0.0027761608362197876,0.0,1,11088,0.04446600005030632
BraTS-GLI-02307-101,gmm_2d,prediction_component,110,5,288,0.5755651593208313,0.06064053252339363,top5_volume_union_top5_enh,184,,0.5755651593208313,0.07290279865264893,1,0.004263713955879211,0.007970340782776475,1,5832,0.0233130999840796
BraTS-GLI-02307-101,gmm_2d,prediction_component,144,68,47,1.0,0.2653065621852875,top5_volume_union_top5_enh,184,,1.0,0.3394257128238678,3,0.04602115601301193,0.0,1,900,0.003366599790751934
BraTS-GLI-02307-101,gmm_2d,prediction_component,160,22,134,1.0,0.07942894846200943,top5_volume_union_top5_enh,184,,1.0,0.15005053579807281,2,0.0,0.0,1,2805,0.011884599924087524
BraTS-GLI-02307-101,gmm_2d,prediction_component,168,93,25,0.9782852530479431,0.10541177541017532,top5_volume_union_top5_enh,184,,0.9782852530479431,0.0,1,0.0,0.0,1,729,0.002926900051534176
BraTS-GLI-02307-101,gmm_2d,prediction_component,73,93,25,0.9512268900871277,0.10260996222496033,top5_volume_union_top5_enh,184,,0.9512268900871277,0.0,1,0.0,0.0,1,729,0.002767799887806177
BraTS-GLI-02307-101,variational_spline,prediction_component,1,1,29882,1.0,0.5913726091384888,top5_volume_union_top5_enh,1,,1.0,1.0,53,0.7322252988815308,0.2511630058288574,3,94815,0.4696645000949502
