case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02983-101,0,pre_filter,otsu_T1c,0.0,small,1845,12508,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,post_filter,otsu_T1c,0.0,small,1845,12508,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_T1c,0.0,small,1845,19121,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,post_filter,gmm_T1c,0.0,small,1845,19121,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,sustraccion,0.0,small,1845,45003,0.005898968782275915,2,0,135,True,
BraTS-GLI-02983-101,0,post_filter,sustraccion,0.0,small,1845,45003,0.005898968782275915,2,0,135,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_2d,0.0,small,1845,40823,0.005711494944989681,2,0,214,True,
BraTS-GLI-02983-101,0,post_filter,gmm_2d,0.0,small,1845,40823,0.005711494944989681,2,0,214,True,
BraTS-GLI-02983-101,0,pre_filter,variational_spline,0.0,small,1845,19125,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,post_filter,variational_spline,0.0,small,1845,19125,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,otsu_T1c,0.001,small,1845,3232,0.0,0,2,8,False,
BraTS-GLI-02983-101,0,post_filter,otsu_T1c,0.001,small,1845,12508,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_T1c,0.001,small,1845,5854,0.0,0,2,8,False,
BraTS-GLI-02983-101,0,post_filter,gmm_T1c,0.001,small,1845,19121,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,sustraccion,0.001,small,1845,17727,0.015104645863175392,2,0,63,True,
BraTS-GLI-02983-101,0,post_filter,sustraccion,0.001,small,1845,40079,0.01719486527144909,2,0,45,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_2d,0.001,small,1845,17068,0.01271838042885065,2,0,95,True,
BraTS-GLI-02983-101,0,post_filter,gmm_2d,0.001,small,1845,30639,0.015044912695884705,2,0,80,True,
BraTS-GLI-02983-101,0,pre_filter,variational_spline,0.001,small,1845,5854,0.0,0,2,8,False,
BraTS-GLI-02983-101,0,post_filter,variational_spline,0.001,small,1845,19125,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,otsu_T1c,0.002,small,1845,2420,0.0,0,2,8,False,
BraTS-GLI-02983-101,0,post_filter,otsu_T1c,0.002,small,1845,0,0.0,0,2,0,False,
BraTS-GLI-02983-101,0,pre_filter,gmm_T1c,0.002,small,1845,4621,0.0,0,2,12,False,
BraTS-GLI-02983-101,0,post_filter,gmm_T1c,0.002,small,1845,19121,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,sustraccion,0.002,small,1845,15502,0.015270278789103031,2,0,63,True,
BraTS-GLI-02983-101,0,post_filter,sustraccion,0.002,small,1845,37834,0.019241873174905777,2,0,40,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_2d,0.002,small,1845,15413,0.013265407644212246,2,0,91,True,
BraTS-GLI-02983-101,0,post_filter,gmm_2d,0.002,small,1845,24220,0.01713448390364647,2,0,70,True,
BraTS-GLI-02983-101,0,pre_filter,variational_spline,0.002,small,1845,4621,0.0,0,2,12,False,
BraTS-GLI-02983-101,0,post_filter,variational_spline,0.002,small,1845,19125,0.0,0,2,1,True,
BraTS-GLI-02983-101,0,pre_filter,otsu_T1c,0.005,small,1845,1399,0.0,0,2,8,False,
BraTS-GLI-02983-101,0,post_filter,otsu_T1c,0.005,small,1845,0,0.0,0,2,0,False,
BraTS-GLI-02983-101,0,pre_filter,gmm_T1c,0.005,small,1845,2901,0.0,0,2,13,False,
BraTS-GLI-02983-101,0,post_filter,gmm_T1c,0.005,small,1845,0,0.0,0,2,0,False,
BraTS-GLI-02983-101,0,pre_filter,sustraccion,0.005,small,1845,12103,0.017963800579309464,2,0,54,True,
BraTS-GLI-02983-101,0,post_filter,sustraccion,0.005,small,1845,10322,0.026069635525345802,2,0,29,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_2d,0.005,small,1845,12839,0.01629491150379181,2,0,73,True,
BraTS-GLI-02983-101,0,post_filter,gmm_2d,0.005,small,1845,13161,0.02467365749180317,2,0,48,True,
BraTS-GLI-02983-101,0,pre_filter,variational_spline,0.005,small,1845,2901,0.0,0,2,13,False,
BraTS-GLI-02983-101,0,post_filter,variational_spline,0.005,small,1845,0,0.0,0,2,0,False,
BraTS-GLI-02983-101,0,pre_filter,otsu_T1c,0.01,small,1845,695,0.0,0,2,4,False,
BraTS-GLI-02983-101,0,post_filter,otsu_T1c,0.01,small,1845,0,0.0,0,2,0,False,
BraTS-GLI-02983-101,0,pre_filter,gmm_T1c,0.01,small,1845,1549,0.0,0,2,8,False,
BraTS-GLI-02983-101,0,post_filter,gmm_T1c,0.01,small,1845,0,0.0,0,2,0,False,
BraTS-GLI-02983-101,0,pre_filter,sustraccion,0.01,small,1845,8715,0.022811129689216614,2,0,41,False,
BraTS-GLI-02983-101,0,post_filter,sustraccion,0.01,small,1845,10049,0.03673448786139488,2,0,20,True,
BraTS-GLI-02983-101,0,pre_filter,gmm_2d,0.01,small,1845,9791,0.019045749679207802,2,0,59,False,
BraTS-GLI-02983-101,0,post_filter,gmm_2d,0.01,small,1845,9123,0.03855258971452713,2,0,30,False,
