case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-03025-101,1,pre_filter,otsu_T1c,0.0,small,766,11444,0.0,0,1,1,True,
BraTS-GLI-03025-101,1,post_filter,otsu_T1c,0.0,small,766,11444,0.0,0,1,1,True,
BraTS-GLI-03025-101,1,pre_filter,gmm_T1c,0.0,small,766,11656,0.0,0,1,1,True,
BraTS-GLI-03025-101,1,post_filter,gmm_T1c,0.0,small,766,11656,0.0,0,1,1,True,
BraTS-GLI-03025-101,1,pre_filter,sustraccion,0.0,small,766,106807,7.889722473919392e-05,1,0,196,True,
BraTS-GLI-03025-101,1,post_filter,sustraccion,0.0,small,766,106807,7.889722473919392e-05,1,0,196,True,
BraTS-GLI-03025-101,1,pre_filter,gmm_2d,0.0,small,766,153237,7.409854151774198e-05,1,0,149,True,
BraTS-GLI-03025-101,1,post_filter,gmm_2d,0.0,small,766,153237,7.409854151774198e-05,1,0,149,True,
BraTS-GLI-03025-101,1,pre_filter,variational_spline,0.0,small,766,11656,0.0,0,1,1,True,
BraTS-GLI-03025-101,1,post_filter,variational_spline,0.0,small,766,11656,0.0,0,1,1,True,
BraTS-GLI-03025-101,1,pre_filter,otsu_T1c,0.001,small,766,1903,0.0,0,1,5,False,
BraTS-GLI-03025-101,1,post_filter,otsu_T1c,0.001,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_T1c,0.001,small,766,1939,0.0,0,1,5,False,
BraTS-GLI-03025-101,1,post_filter,gmm_T1c,0.001,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,sustraccion,0.001,small,766,29491,0.0029271997045725584,1,0,111,True,
BraTS-GLI-03025-101,1,post_filter,sustraccion,0.001,small,766,98798,0.00021587156516034156,1,0,71,True,
BraTS-GLI-03025-101,1,pre_filter,gmm_2d,0.001,small,766,41468,0.0030475854873657227,1,0,90,True,
BraTS-GLI-03025-101,1,post_filter,gmm_2d,0.001,small,766,138804,0.00020208694331813604,1,0,54,True,
BraTS-GLI-03025-101,1,pre_filter,variational_spline,0.001,small,766,1939,0.0,0,1,5,False,
BraTS-GLI-03025-101,1,post_filter,variational_spline,0.001,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,otsu_T1c,0.002,small,766,1254,0.0,0,1,6,False,
BraTS-GLI-03025-101,1,post_filter,otsu_T1c,0.002,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_T1c,0.002,small,766,1281,0.0,0,1,6,False,
BraTS-GLI-03025-101,1,post_filter,gmm_T1c,0.002,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,sustraccion,0.002,small,766,24632,0.0032649084459990263,1,0,105,True,
BraTS-GLI-03025-101,1,post_filter,sustraccion,0.002,small,766,98451,0.00023198139388114214,1,0,66,True,
BraTS-GLI-03025-101,1,pre_filter,gmm_2d,0.002,small,766,34744,0.0039593130350112915,1,0,81,True,
BraTS-GLI-03025-101,1,post_filter,gmm_2d,0.002,small,766,137980,0.00023648471687920392,1,0,46,True,
BraTS-GLI-03025-101,1,pre_filter,variational_spline,0.002,small,766,1281,0.0,0,1,6,False,
BraTS-GLI-03025-101,1,post_filter,variational_spline,0.002,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,otsu_T1c,0.005,small,766,499,0.0,0,1,6,False,
BraTS-GLI-03025-101,1,post_filter,otsu_T1c,0.005,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_T1c,0.005,small,766,514,0.0,0,1,6,False,
BraTS-GLI-03025-101,1,post_filter,gmm_T1c,0.005,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,sustraccion,0.005,small,766,17810,0.0019026974914595485,1,0,95,True,
BraTS-GLI-03025-101,1,post_filter,sustraccion,0.005,small,766,1861,0.0,0,1,48,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_2d,0.005,small,766,25015,0.0021631980780512094,1,0,82,True,
BraTS-GLI-03025-101,1,post_filter,gmm_2d,0.005,small,766,1788,0.0,0,1,36,False,
BraTS-GLI-03025-101,1,pre_filter,variational_spline,0.005,small,766,514,0.0,0,1,6,False,
BraTS-GLI-03025-101,1,post_filter,variational_spline,0.005,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,otsu_T1c,0.01,small,766,115,0.0,0,1,2,False,
BraTS-GLI-03025-101,1,post_filter,otsu_T1c,0.01,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_T1c,0.01,small,766,117,0.0,0,1,2,False,
BraTS-GLI-03025-101,1,post_filter,gmm_T1c,0.01,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,sustraccion,0.01,small,766,11098,0.0,0,1,75,True,
BraTS-GLI-03025-101,1,post_filter,sustraccion,0.01,small,766,925,0.0,0,1,33,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_2d,0.01,small,766,15531,0.0,0,1,52,True,
BraTS-GLI-03025-101,1,post_filter,gmm_2d,0.01,small,766,726,0.0,0,1,16,False,
BraTS-GLI-03025-101,1,pre_filter,variational_spline,0.01,small,766,117,0.0,0,1,2,False,
BraTS-GLI-03025-101,1,post_filter,variational_spline,0.01,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,otsu_T1c,0.02,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,post_filter,otsu_T1c,0.02,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_T1c,0.02,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,post_filter,gmm_T1c,0.02,small,766,0,0.0,0,1,0,False,
BraTS-GLI-03025-101,1,pre_filter,sustraccion,0.02,small,766,2988,0.0,0,1,28,False,
BraTS-GLI-03025-101,1,post_filter,sustraccion,0.02,small,766,336,0.0,0,1,14,False,
BraTS-GLI-03025-101,1,pre_filter,gmm_2d,0.02,small,766,4208,0.0,0,1,24,False,
