case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02238-102,4,pre_filter,otsu_T1c,0.0,small,26,10849,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,post_filter,otsu_T1c,0.0,small,26,10849,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,gmm_T1c,0.0,small,26,10634,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,post_filter,gmm_T1c,0.0,small,26,10634,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,sustraccion,0.0,small,26,81434,0.0,0,1,179,True,
BraTS-GLI-02238-102,4,post_filter,sustraccion,0.0,small,26,81434,0.0,0,1,179,True,
BraTS-GLI-02238-102,4,pre_filter,gmm_2d,0.0,small,26,168267,0.00460122711956501,1,0,162,True,
BraTS-GLI-02238-102,4,post_filter,gmm_2d,0.0,small,26,168267,0.00460122711956501,1,0,162,True,
BraTS-GLI-02238-102,4,pre_filter,variational_spline,0.0,small,26,10636,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,post_filter,variational_spline,0.0,small,26,10636,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,otsu_T1c,0.001,small,26,2717,0.0,0,1,10,False,
BraTS-GLI-02238-102,4,post_filter,otsu_T1c,0.001,small,26,10849,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,gmm_T1c,0.001,small,26,2626,0.0,0,1,9,False,
BraTS-GLI-02238-102,4,post_filter,gmm_T1c,0.001,small,26,10634,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,sustraccion,0.001,small,26,27423,0.0,0,1,112,True,
BraTS-GLI-02238-102,4,post_filter,sustraccion,0.001,small,26,74130,0.0,0,1,70,True,
BraTS-GLI-02238-102,4,pre_filter,gmm_2d,0.001,small,26,51628,0.0,0,1,108,True,
BraTS-GLI-02238-102,4,post_filter,gmm_2d,0.001,small,26,157397,0.0,0,1,62,True,
BraTS-GLI-02238-102,4,pre_filter,variational_spline,0.001,small,26,2626,0.0,0,1,9,False,
BraTS-GLI-02238-102,4,post_filter,variational_spline,0.001,small,26,10636,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,otsu_T1c,0.002,small,26,2351,0.0,0,1,9,False,
BraTS-GLI-02238-102,4,post_filter,otsu_T1c,0.002,small,26,10849,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,gmm_T1c,0.002,small,26,2278,0.0,0,1,8,False,
BraTS-GLI-02238-102,4,post_filter,gmm_T1c,0.002,small,26,10634,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,sustraccion,0.002,small,26,23555,0.0,0,1,105,True,
BraTS-GLI-02238-102,4,post_filter,sustraccion,0.002,small,26,73765,0.0,0,1,62,True,
BraTS-GLI-02238-102,4,pre_filter,gmm_2d,0.002,small,26,44310,0.0,0,1,107,True,
BraTS-GLI-02238-102,4,post_filter,gmm_2d,0.002,small,26,157187,0.0,0,1,58,True,
BraTS-GLI-02238-102,4,pre_filter,variational_spline,0.002,small,26,2278,0.0,0,1,8,False,
BraTS-GLI-02238-102,4,post_filter,variational_spline,0.002,small,26,10636,0.0,0,1,1,True,
BraTS-GLI-02238-102,4,pre_filter,otsu_T1c,0.005,small,26,1645,0.0,0,1,8,False,
BraTS-GLI-02238-102,4,post_filter,otsu_T1c,0.005,small,26,0,0.0,0,1,0,False,
BraTS-GLI-02238-102,4,pre_filter,gmm_T1c,0.005,small,26,1583,0.0,0,1,7,False,
