case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.0,absent,0,18535,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.0,absent,0,18535,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.0,absent,0,19865,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.0,absent,0,19865,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.0,absent,0,52092,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.0,absent,0,52092,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.0,absent,0,177358,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.0,absent,0,177358,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.0,absent,0,19868,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.0,absent,0,19868,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.001,absent,0,8766,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.001,absent,0,18535,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.001,absent,0,9339,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.001,absent,0,19865,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.001,absent,0,21891,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.001,absent,0,48729,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.001,absent,0,63757,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.001,absent,0,163319,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.001,absent,0,9340,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.001,absent,0,19868,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.002,absent,0,7699,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.002,absent,0,18535,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.002,absent,0,8230,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.002,absent,0,19865,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.002,absent,0,18979,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.002,absent,0,48490,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.002,absent,0,55270,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.002,absent,0,162916,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.002,absent,0,8230,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.002,absent,0,19868,,,,,True,False
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.005,absent,0,5834,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.005,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.005,absent,0,6281,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.005,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.005,absent,0,14345,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.005,absent,0,1485,,,,,False,False
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.005,absent,0,41714,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.005,absent,0,1684,,,,,False,False
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.005,absent,0,6281,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.005,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.01,absent,0,3656,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.01,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.01,absent,0,3956,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.01,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.01,absent,0,9302,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.01,absent,0,1320,,,,,False,False
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.01,absent,0,27219,,,,,True,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.01,absent,0,759,,,,,False,False
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.01,absent,0,3956,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.01,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.02,absent,0,669,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.02,absent,0,742,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.02,absent,0,1601,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.02,absent,0,77,,,,,False,False
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.02,absent,0,5013,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.02,absent,0,234,,,,,False,False
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.02,absent,0,742,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.05,absent,0,1,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.05,absent,0,69,,,,,False,False
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,otsu_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,otsu_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,gmm_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,sustraccion,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,sustraccion,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,gmm_2d,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,gmm_2d,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,pre_filter,variational_spline,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,post_filter,variational_spline,0.2,absent,0,0,,,,,False,True
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.0,absent,0,7221032,,,,,True,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.0001,absent,0,53908,,,,,True,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.0002,absent,0,46905,,,,,True,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.0005,absent,0,36488,,,,,True,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.001,absent,0,28513,,,,,True,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.002,absent,0,19977,,,,,True,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.005,absent,0,9415,,,,,False,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.01,absent,0,3116,,,,,False,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.02,absent,0,159,,,,,False,False
BraTS-GLI-02245-100,2,map_atlas_x_enhancement,atlas_map,0.05,absent,0,0,,,,,False,True
