case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02801-100,0,pre_filter,otsu_T1c,0.0,large,13195,20565,0.2194751650094986,1,1,0,True,
BraTS-GLI-02801-100,0,post_filter,otsu_T1c,0.0,large,13195,20565,0.2194751650094986,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_T1c,0.0,large,13195,23557,0.2209022045135498,1,1,0,True,
BraTS-GLI-02801-100,0,post_filter,gmm_T1c,0.0,large,13195,23557,0.2209022045135498,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,sustraccion,0.0,large,13195,107302,0.007136357948184013,2,0,156,True,
BraTS-GLI-02801-100,0,post_filter,sustraccion,0.0,large,13195,107302,0.007136357948184013,2,0,156,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_2d,0.0,large,13195,115032,0.009579477831721306,2,0,112,True,
BraTS-GLI-02801-100,0,post_filter,gmm_2d,0.0,large,13195,115032,0.009579477831721306,2,0,112,True,
BraTS-GLI-02801-100,0,pre_filter,variational_spline,0.0,large,13195,23589,0.22129684686660767,1,1,0,True,
BraTS-GLI-02801-100,0,post_filter,variational_spline,0.0,large,13195,23589,0.22129684686660767,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,otsu_T1c,0.001,large,13195,8378,0.08270254731178284,1,1,7,False,
BraTS-GLI-02801-100,0,post_filter,otsu_T1c,0.001,large,13195,20565,0.2194751650094986,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_T1c,0.001,large,13195,9266,0.0786215215921402,1,1,8,False,
BraTS-GLI-02801-100,0,post_filter,gmm_T1c,0.001,large,13195,23557,0.2209022045135498,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,sustraccion,0.001,large,13195,38895,0.024394497275352478,2,0,69,True,
BraTS-GLI-02801-100,0,post_filter,sustraccion,0.001,large,13195,100378,0.02451183833181858,2,0,44,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_2d,0.001,large,13195,41689,0.026731159538030624,2,0,59,True,
BraTS-GLI-02801-100,0,post_filter,gmm_2d,0.001,large,13195,106437,0.030335012823343277,2,0,34,True,
BraTS-GLI-02801-100,0,pre_filter,variational_spline,0.001,large,13195,9298,0.07870636135339737,1,1,8,False,
BraTS-GLI-02801-100,0,post_filter,variational_spline,0.001,large,13195,23589,0.22129684686660767,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,otsu_T1c,0.002,large,13195,7908,0.07487309724092484,1,1,8,False,
BraTS-GLI-02801-100,0,post_filter,otsu_T1c,0.002,large,13195,20565,0.2194751650094986,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_T1c,0.002,large,13195,8737,0.07928138971328735,1,1,8,False,
BraTS-GLI-02801-100,0,post_filter,gmm_T1c,0.002,large,13195,23557,0.2209022045135498,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,sustraccion,0.002,large,13195,35314,0.025325901806354523,2,0,67,True,
BraTS-GLI-02801-100,0,post_filter,sustraccion,0.002,large,13195,99953,0.033163074404001236,2,0,32,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_2d,0.002,large,13195,37996,0.027455652132630348,2,0,58,True,
BraTS-GLI-02801-100,0,post_filter,gmm_2d,0.002,large,13195,105860,0.035227756947278976,2,0,29,True,
BraTS-GLI-02801-100,0,pre_filter,variational_spline,0.002,large,13195,8769,0.07936588674783707,1,1,8,False,
BraTS-GLI-02801-100,0,post_filter,variational_spline,0.002,large,13195,23589,0.22129684686660767,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,otsu_T1c,0.005,large,13195,7349,0.14888805150985718,1,1,3,False,
BraTS-GLI-02801-100,0,post_filter,otsu_T1c,0.005,large,13195,20565,0.2194751650094986,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,gmm_T1c,0.005,large,13195,8109,0.15752872824668884,1,1,3,False,
BraTS-GLI-02801-100,0,post_filter,gmm_T1c,0.005,large,13195,23557,0.2209022045135498,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,sustraccion,0.005,large,13195,29763,0.030187193304300308,2,0,59,True,
BraTS-GLI-02801-100,0,post_filter,sustraccion,0.005,large,13195,2347,0.03626566007733345,1,1,24,False,
BraTS-GLI-02801-100,0,pre_filter,gmm_2d,0.005,large,13195,31673,0.02962167002260685,2,0,57,True,
BraTS-GLI-02801-100,0,post_filter,gmm_2d,0.005,large,13195,9108,0.035139963030815125,1,1,23,False,
BraTS-GLI-02801-100,0,pre_filter,variational_spline,0.005,large,13195,8141,0.15770223736763,1,1,3,False,
BraTS-GLI-02801-100,0,post_filter,variational_spline,0.005,large,13195,23589,0.22129684686660767,1,1,0,True,
BraTS-GLI-02801-100,0,pre_filter,otsu_T1c,0.01,large,13195,5332,0.10117349028587341,1,1,4,False,
BraTS-GLI-02801-100,0,post_filter,otsu_T1c,0.01,large,13195,0,0.0,0,2,0,False,
BraTS-GLI-02801-100,0,pre_filter,gmm_T1c,0.01,large,13195,5837,0.09156914055347443,1,1,5,False,
BraTS-GLI-02801-100,0,post_filter,gmm_T1c,0.01,large,13195,0,0.0,0,2,0,False,
BraTS-GLI-02801-100,0,pre_filter,sustraccion,0.01,large,13195,21597,0.03142688050866127,2,0,51,True,
BraTS-GLI-02801-100,0,post_filter,sustraccion,0.01,large,13195,2145,0.047145359218120575,1,1,18,False,
BraTS-GLI-02801-100,0,pre_filter,gmm_2d,0.01,large,13195,22707,0.03185177594423294,2,0,48,True,
BraTS-GLI-02801-100,0,post_filter,gmm_2d,0.01,large,13195,4646,0.04880550503730774,1,1,16,False,
BraTS-GLI-02801-100,0,pre_filter,variational_spline,0.01,large,13195,5869,0.09174691885709763,1,1,5,False,
BraTS-GLI-02801-100,0,post_filter,variational_spline,0.01,large,13195,0,0.0,0,2,0,False,
BraTS-GLI-02801-100,0,pre_filter,otsu_T1c,0.02,large,13195,1588,0.07667119801044464,1,1,1,False,
BraTS-GLI-02801-100,0,post_filter,otsu_T1c,0.02,large,13195,0,0.0,0,2,0,False,
BraTS-GLI-02801-100,0,pre_filter,gmm_T1c,0.02,large,13195,1788,0.08232300728559494,1,1,1,False,
BraTS-GLI-02801-100,0,post_filter,gmm_T1c,0.02,large,13195,0,0.0,0,2,0,False,
BraTS-GLI-02801-100,0,pre_filter,sustraccion,0.02,large,13195,7614,0.044752515852451324,2,0,24,False,
BraTS-GLI-02801-100,0,post_filter,sustraccion,0.02,large,13195,1602,0.13470102846622467,1,1,5,False,
BraTS-GLI-02801-100,0,pre_filter,gmm_2d,0.02,large,13195,8346,0.05173780769109726,2,0,20,False,
BraTS-GLI-02801-100,0,post_filter,gmm_2d,0.02,large,13195,2870,0.1254998743534088,1,1,5,False,
