case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02382-100,4,pre_filter,otsu_T1c,0.0,large,23526,15158,0.23680837452411652,1,2,0,True,
BraTS-GLI-02382-100,4,post_filter,otsu_T1c,0.0,large,23526,15158,0.23680837452411652,1,2,0,True,
BraTS-GLI-02382-100,4,pre_filter,gmm_T1c,0.0,large,23526,45390,0.18443356454372406,1,2,0,True,
BraTS-GLI-02382-100,4,post_filter,gmm_T1c,0.0,large,23526,45390,0.18443356454372406,1,2,0,True,
BraTS-GLI-02382-100,4,pre_filter,sustraccion,0.0,large,23526,97529,0.017258625477552414,3,0,127,True,
BraTS-GLI-02382-100,4,post_filter,sustraccion,0.0,large,23526,97529,0.017258625477552414,3,0,127,True,
BraTS-GLI-02382-100,4,pre_filter,gmm_2d,0.0,large,23526,258555,0.00010659998224582523,1,2,253,True,
BraTS-GLI-02382-100,4,post_filter,gmm_2d,0.0,large,23526,258555,0.00010659998224582523,1,2,253,True,
BraTS-GLI-02382-100,4,pre_filter,variational_spline,0.0,large,23526,45555,0.18506111204624176,1,2,0,True,
BraTS-GLI-02382-100,4,post_filter,variational_spline,0.0,large,23526,45555,0.18506111204624176,1,2,0,True,
BraTS-GLI-02382-100,4,pre_filter,otsu_T1c,0.001,large,23526,14194,0.2370206117630005,1,2,0,True,
BraTS-GLI-02382-100,4,post_filter,otsu_T1c,0.001,large,23526,15158,0.23680837452411652,1,2,0,True,
BraTS-GLI-02382-100,4,pre_filter,gmm_T1c,0.001,large,23526,24566,0.1925784945487976,1,2,1,True,
BraTS-GLI-02382-100,4,post_filter,gmm_T1c,0.001,large,23526,45390,0.18443356454372406,1,2,0,True,
BraTS-GLI-02382-100,4,pre_filter,sustraccion,0.001,large,23526,44255,0.035356756299734116,3,0,72,True,
BraTS-GLI-02382-100,4,post_filter,sustraccion,0.001,large,23526,92583,0.06410346925258636,3,0,32,True,
BraTS-GLI-02382-100,4,pre_filter,gmm_2d,0.001,large,23526,82854,0.0006490186206065118,2,1,211,True,
BraTS-GLI-02382-100,4,post_filter,gmm_2d,0.001,large,23526,241645,0.00024150084936991334,1,2,110,True,
BraTS-GLI-02382-100,4,pre_filter,variational_spline,0.001,large,23526,24726,0.19306711852550507,1,2,1,True,
BraTS-GLI-02382-100,4,post_filter,variational_spline,0.001,large,23526,45555,0.18506111204624176,1,2,0,True,
