case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.0,absent,0,13841,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.0,absent,0,13841,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.0,absent,0,1109623,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.0,absent,0,1109623,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.0,absent,0,102144,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.0,absent,0,102144,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.0,absent,0,90129,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.0,absent,0,90129,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.0,absent,0,209037,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.0,absent,0,209037,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.001,absent,0,4488,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.001,absent,0,13841,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.001,absent,0,509158,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.001,absent,0,1109623,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.001,absent,0,36929,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.001,absent,0,91560,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.001,absent,0,32011,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.001,absent,0,74968,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.001,absent,0,76257,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.001,absent,0,209037,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.002,absent,0,3783,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.002,absent,0,13841,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.002,absent,0,459548,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.002,absent,0,1109623,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.002,absent,0,32686,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.002,absent,0,90921,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.002,absent,0,28133,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.002,absent,0,73828,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.002,absent,0,68034,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.002,absent,0,209037,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.005,absent,0,2793,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.005,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.005,absent,0,374053,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.005,absent,0,1109623,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.005,absent,0,25895,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.005,absent,0,5060,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.005,absent,0,21913,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.005,absent,0,73406,,,,,True,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.005,absent,0,54625,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.005,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.01,absent,0,1971,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.01,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.01,absent,0,274797,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.01,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.01,absent,0,18599,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.01,absent,0,2772,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.01,absent,0,15343,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.01,absent,0,1639,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.01,absent,0,39383,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.01,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.02,absent,0,1156,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.02,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.02,absent,0,105882,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.02,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.02,absent,0,6262,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.02,absent,0,408,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.02,absent,0,5191,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.02,absent,0,275,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.02,absent,0,13190,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.02,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.05,absent,0,28,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.05,absent,0,14675,,,,,True,False
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.05,absent,0,554,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.05,absent,0,85,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.05,absent,0,403,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.05,absent,0,25,,,,,False,False
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.05,absent,0,1243,,,,,False,False
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.05,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.1,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,otsu_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,otsu_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,gmm_T1c,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,sustraccion,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,sustraccion,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,gmm_2d,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,gmm_2d,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,pre_filter,variational_spline,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,post_filter,variational_spline,0.2,absent,0,0,,,,,False,True
BraTS-GLI-00548-100,1,map_atlas_x_enhancement,atlas_map,0.0,absent,0,7221032,,,,,True,False
