case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.0,large,39885,28341,0.274014413356781,1,2,0,True,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.0,large,39885,28341,0.274014413356781,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.0,large,39885,15909,0.18878419697284698,1,2,0,True,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.0,large,39885,15909,0.18878419697284698,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.0,large,39885,82501,0.00872092042118311,2,1,122,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.0,large,39885,82501,0.00872092042118311,2,1,122,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.0,large,39885,55095,0.0015700258081778884,3,0,358,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.0,large,39885,55095,0.0015700258081778884,3,0,358,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.0,large,39885,25592,0.2480124831199646,1,2,0,True,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.0,large,39885,25592,0.2480124831199646,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.001,large,39885,9764,0.09744086861610413,1,2,1,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.001,large,39885,28341,0.274014413356781,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.001,large,39885,5523,0.017980700358748436,1,2,4,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.001,large,39885,15909,0.18878419697284698,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.001,large,39885,28758,0.015448473393917084,3,0,66,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.001,large,39885,78397,0.02319393679499626,2,1,44,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.001,large,39885,19735,0.0017047605942934752,3,0,148,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.001,large,39885,33518,0.004928515758365393,3,0,112,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.001,large,39885,8136,0.08143173158168793,1,2,1,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.001,large,39885,25592,0.2480124831199646,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.002,large,39885,7699,0.06174656003713608,1,2,2,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.002,large,39885,28341,0.274014413356781,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.002,large,39885,4397,0.01398372370749712,1,2,4,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.002,large,39885,15909,0.18878419697284698,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.002,large,39885,23854,0.013721012510359287,3,0,65,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.002,large,39885,76464,0.02658817172050476,2,1,38,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.002,large,39885,16832,0.0017327391542494297,3,0,128,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.002,large,39885,31369,0.005667793098837137,3,0,97,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.002,large,39885,6167,0.04931230843067169,1,2,2,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.002,large,39885,25592,0.2480124831199646,1,2,0,True,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.005,large,39885,4834,0.010090839117765427,1,2,6,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.005,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.005,large,39885,2741,0.006989547982811928,1,2,6,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.005,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.005,large,39885,16631,0.0089808264747262,2,1,65,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.005,large,39885,2488,0.012071962468326092,2,1,35,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.005,large,39885,12701,0.0016285090241581202,2,1,100,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.005,large,39885,14039,0.003214167430996895,3,0,70,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.005,large,39885,3553,0.010869564488530159,1,2,4,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.005,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.01,large,39885,2854,0.012078522704541683,1,2,3,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.01,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.01,large,39885,1573,0.007068324834108353,1,2,4,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.01,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.01,large,39885,9889,0.011741230264306068,2,1,52,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.01,large,39885,1578,0.017628205940127373,1,2,23,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.01,large,39885,8963,0.0027485485188663006,2,1,80,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.01,large,39885,7749,0.0,0,3,50,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.01,large,39885,1904,0.009522880427539349,1,2,3,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.01,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.02,large,39885,747,0.006736135575920343,1,2,2,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.02,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.02,large,39885,475,0.007794077042490244,1,2,0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.02,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.02,large,39885,2411,0.0012723100371658802,1,2,28,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.02,large,39885,677,0.0,0,3,11,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.02,large,39885,3066,0.00012719017104245722,1,2,36,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.02,large,39885,2563,0.0,0,3,17,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.02,large,39885,421,0.006958769168704748,1,2,0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.02,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.05,large,39885,66,0.0,0,3,1,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.05,large,39885,137,0.0,0,3,3,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.05,large,39885,38,0.0,0,3,1,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.05,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.1,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.2,large,39885,0,0.0,0,3,0,False,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0,large,39885,7221032,0.003655771492049098,1,2,0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0001,large,39885,39938,0.007624742574989796,2,1,66,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0002,large,39885,34697,0.008566271513700485,3,0,68,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0005,large,39885,27101,0.005875078495591879,3,0,67,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.001,large,39885,20866,0.004668595734983683,3,0,57,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.002,large,39885,14264,0.0015815012156963348,1,2,45,True,
