case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02143-100,3,pre_filter,otsu_T1c,0.0,large,50441,23313,0.20509621500968933,1,1,0,True,
BraTS-GLI-02143-100,3,post_filter,otsu_T1c,0.0,large,50441,23313,0.20509621500968933,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_T1c,0.0,large,50441,22358,0.19779902696609497,1,1,0,True,
BraTS-GLI-02143-100,3,post_filter,gmm_T1c,0.0,large,50441,22358,0.19779902696609497,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,sustraccion,0.0,large,50441,47660,0.008991857059299946,1,1,68,True,
BraTS-GLI-02143-100,3,post_filter,sustraccion,0.0,large,50441,47660,0.008991857059299946,1,1,68,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_2d,0.0,large,50441,70217,0.0031639188528060913,1,1,205,True,
BraTS-GLI-02143-100,3,post_filter,gmm_2d,0.0,large,50441,70217,0.0031639188528060913,1,1,205,True,
BraTS-GLI-02143-100,3,pre_filter,variational_spline,0.0,large,50441,12548,0.18516577780246735,1,1,0,True,
BraTS-GLI-02143-100,3,post_filter,variational_spline,0.0,large,50441,12548,0.18516577780246735,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,otsu_T1c,0.001,large,50441,19928,0.10935872793197632,1,1,2,True,
BraTS-GLI-02143-100,3,post_filter,otsu_T1c,0.001,large,50441,23313,0.20509621500968933,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_T1c,0.001,large,50441,19051,0.10534172505140305,1,1,2,True,
BraTS-GLI-02143-100,3,post_filter,gmm_T1c,0.001,large,50441,22358,0.19779902696609497,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,sustraccion,0.001,large,50441,39630,0.021821243688464165,1,1,29,True,
BraTS-GLI-02143-100,3,post_filter,sustraccion,0.001,large,50441,46002,0.021704481914639473,1,1,27,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_2d,0.001,large,50441,53243,0.006227847654372454,1,1,105,True,
BraTS-GLI-02143-100,3,post_filter,gmm_2d,0.001,large,50441,60451,0.0076154787093400955,1,1,84,True,
BraTS-GLI-02143-100,3,pre_filter,variational_spline,0.001,large,50441,12511,0.1852746307849884,1,1,0,True,
BraTS-GLI-02143-100,3,post_filter,variational_spline,0.001,large,50441,12548,0.18516577780246735,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,otsu_T1c,0.002,large,50441,19422,0.0877966657280922,1,1,3,True,
BraTS-GLI-02143-100,3,post_filter,otsu_T1c,0.002,large,50441,23313,0.20509621500968933,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_T1c,0.002,large,50441,18562,0.08457911759614944,1,1,3,True,
BraTS-GLI-02143-100,3,post_filter,gmm_T1c,0.002,large,50441,22358,0.19779902696609497,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,sustraccion,0.002,large,50441,38673,0.023497136309742928,1,1,27,True,
BraTS-GLI-02143-100,3,post_filter,sustraccion,0.002,large,50441,45080,0.02517719939351082,1,1,23,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_2d,0.002,large,50441,51610,0.006905965972691774,1,1,95,True,
BraTS-GLI-02143-100,3,post_filter,gmm_2d,0.002,large,50441,59598,0.008732415735721588,1,1,73,True,
BraTS-GLI-02143-100,3,pre_filter,variational_spline,0.002,large,50441,12450,0.1854543685913086,1,1,0,True,
BraTS-GLI-02143-100,3,post_filter,variational_spline,0.002,large,50441,12548,0.18516577780246735,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,otsu_T1c,0.005,large,50441,18429,0.08817075192928314,1,1,3,True,
BraTS-GLI-02143-100,3,post_filter,otsu_T1c,0.005,large,50441,23313,0.20509621500968933,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_T1c,0.005,large,50441,17606,0.0849728062748909,1,1,3,True,
BraTS-GLI-02143-100,3,post_filter,gmm_T1c,0.005,large,50441,22358,0.19779902696609497,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,sustraccion,0.005,large,50441,36575,0.02471412904560566,1,1,26,True,
BraTS-GLI-02143-100,3,post_filter,sustraccion,0.005,large,50441,44757,0.03147149831056595,1,1,18,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_2d,0.005,large,50441,48225,0.00941478181630373,1,1,70,True,
BraTS-GLI-02143-100,3,post_filter,gmm_2d,0.005,large,50441,50472,0.012594830244779587,1,1,50,True,
BraTS-GLI-02143-100,3,pre_filter,variational_spline,0.005,large,50441,12240,0.185501366853714,1,1,0,True,
BraTS-GLI-02143-100,3,post_filter,variational_spline,0.005,large,50441,12548,0.18516577780246735,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,otsu_T1c,0.01,large,50441,16603,0.07271327823400497,1,1,4,True,
BraTS-GLI-02143-100,3,post_filter,otsu_T1c,0.01,large,50441,23313,0.20509621500968933,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,gmm_T1c,0.01,large,50441,15883,0.07016152888536453,1,1,4,True,
BraTS-GLI-02143-100,3,post_filter,gmm_T1c,0.01,large,50441,22358,0.19779902696609497,1,1,0,True,
BraTS-GLI-02143-100,3,pre_filter,sustraccion,0.01,large,50441,32663,0.029881488531827927,1,1,21,True,
