case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.0,absent,0,13813,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.0,absent,0,13813,,,,,True,False
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.0,absent,0,15792,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.0,absent,0,15792,,,,,True,False
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.0,absent,0,8985,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.0,absent,0,8985,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.0,absent,0,94636,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.0,absent,0,94636,,,,,True,False
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.0,absent,0,15792,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.0,absent,0,15792,,,,,True,False
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.001,absent,0,639,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.001,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.001,absent,0,778,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.001,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.001,absent,0,834,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.001,absent,0,902,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.001,absent,0,18954,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.001,absent,0,79700,,,,,True,False
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.001,absent,0,778,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.001,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.002,absent,0,333,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.002,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.002,absent,0,437,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.002,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.002,absent,0,584,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.002,absent,0,854,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.002,absent,0,15785,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.002,absent,0,20805,,,,,True,False
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.002,absent,0,437,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.002,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.005,absent,0,100,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.005,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.005,absent,0,159,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.005,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.005,absent,0,355,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.005,absent,0,256,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.005,absent,0,11472,,,,,True,False
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.005,absent,0,2815,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.005,absent,0,159,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.005,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.01,absent,0,23,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.01,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.01,absent,0,57,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.01,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.01,absent,0,187,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.01,absent,0,90,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.01,absent,0,7009,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.01,absent,0,1684,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.01,absent,0,57,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.01,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.02,absent,0,1,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.02,absent,0,22,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.02,absent,0,1055,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.02,absent,0,326,,,,,False,False
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.02,absent,0,22,,,,,False,False
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.02,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,sustraccion,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,sustraccion,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_2d,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,gmm_2d,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,variational_spline,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,variational_spline,0.05,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,otsu_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,otsu_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,pre_filter,gmm_T1c,0.1,absent,0,0,,,,,False,True
BraTS-GLI-02789-101,4,post_filter,gmm_T1c,0.1,absent,0,0,,,,,False,True
