case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02247-100,2,pre_filter,otsu_T1c,0.0,small,8,18791,,0,0,1,True,
BraTS-GLI-02247-100,2,post_filter,otsu_T1c,0.0,small,8,18791,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,gmm_T1c,0.0,small,8,21386,,0,0,1,True,
BraTS-GLI-02247-100,2,post_filter,gmm_T1c,0.0,small,8,21386,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,sustraccion,0.0,small,8,119972,,0,0,81,True,
BraTS-GLI-02247-100,2,post_filter,sustraccion,0.0,small,8,119972,,0,0,81,True,
BraTS-GLI-02247-100,2,pre_filter,gmm_2d,0.0,small,8,1036679,,0,0,8,True,
BraTS-GLI-02247-100,2,post_filter,gmm_2d,0.0,small,8,1036679,,0,0,8,True,
BraTS-GLI-02247-100,2,pre_filter,variational_spline,0.0,small,8,21345,,0,0,1,True,
BraTS-GLI-02247-100,2,post_filter,variational_spline,0.0,small,8,21345,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,otsu_T1c,0.001,small,8,7881,,0,0,4,False,
BraTS-GLI-02247-100,2,post_filter,otsu_T1c,0.001,small,8,18791,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,gmm_T1c,0.001,small,8,8678,,0,0,6,False,
BraTS-GLI-02247-100,2,post_filter,gmm_T1c,0.001,small,8,21386,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,sustraccion,0.001,small,8,82776,,0,0,50,True,
BraTS-GLI-02247-100,2,post_filter,sustraccion,0.001,small,8,116035,,0,0,39,True,
BraTS-GLI-02247-100,2,pre_filter,gmm_2d,0.001,small,8,447754,,0,0,22,True,
BraTS-GLI-02247-100,2,post_filter,gmm_2d,0.001,small,8,1036514,,0,0,3,True,
BraTS-GLI-02247-100,2,pre_filter,variational_spline,0.001,small,8,8673,,0,0,6,False,
BraTS-GLI-02247-100,2,post_filter,variational_spline,0.001,small,8,21345,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,otsu_T1c,0.002,small,8,7029,,0,0,4,False,
BraTS-GLI-02247-100,2,post_filter,otsu_T1c,0.002,small,8,18791,,0,0,1,True,
BraTS-GLI-02247-100,2,pre_filter,gmm_T1c,0.002,small,8,7705,,0,0,5,False,
